SOC,SOC Title,Statewide,Abilene,Amarillo,Austin-Round Rock,Beaumont-Port Arthur,Brownsville-Harlingen,College Station-Bryan,Corpus Christi,Dallas-Fort Worth-Arlington,El Paso,Houston-The Woodlands-Sugarland,Killeen-Temple,Laredo,Longview,Lubbock,McAllen-Edinburg-Mission,Midland,Odessa,San Angelo,San Antonio-New Braunfels,Sherman-Denison,Texarkana,Tyler,Victoria,waco,Wichita Falls
"    ""41-1012""",First-Line Supervisors of Non-Retail Sales Workers,74299,62400,71585,66116,66975,46901,62666,52627,80406,66079,77616,61061,55326,82234,61724,53270,74813,83693,65501,64719,71928,53107,84519,57472,69396,66863
"    ""41-2011""",Cashiers,23276,21545,22349,25005,23545,21790,23992,24202,23169,20993,23620,23192,22874,20597,21299,23514,28206,26888,21627,24175,22284,20809,22193,22849,22725,22023
"    ""41-2012""",Gambling Change Persons and Booth Cashiers,30278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""41-2021""",Counter and Rental Clerks,30592,28297,29520,30952,25123,25292,26979,28658,30164,29181,32545,25809,29091,32973,25065,28717,34231,39195,29625,29695,28602,30637,32273,23633,28299,29831
"    ""41-2022""",Parts Salespersons,28684,32354,33935,29536,25941,28138,30988,27613,28522,25398,27069,28447,28244,31008,30378,25576,40570,32999,30956,29024,34067,32483,30971,34180,33131,30512
"    ""41-2031""",Retail Salespersons,24711,27016,23998,25997,24908,21361,23207,23665,25537,21325,24039,23808,23425,23581,23939,22613,29487,28681,22752,26308,25059,23047,23270,22887,23936,22757
"    ""41-3011""",Advertising Sales Agents,45869,0,0,51430,0,0,37616,46205,0,56314,0,0,0,0,37127,49555,0,0,0,34590,47520,41893,46892,32914,45257,0
"    ""41-3021""",Insurance Sales Agents,49700,40875,44601,46237,36637,40964,68296,53893,68572,33410,49615,46296,36120,46752,39928,46765,40221,32332,37409,46176,42720,31115,36142,55482,44718,40682
"    ""41-3031""","Securities, Commodities, and Financial Services Sales Agents",59974,51079,83064,71977,46444,43780,83731,52689,61125,47478,64278,49355,43464,70359,63553,46961,0,75842,49147,46444,0,51526,59108,63869,44123,55462
"    ""41-3041""",Travel Agents,37276,0,0,38861,0,0,0,0,0,34081,36589,0,0,0,0,28319,0,0,0,38843,0,0,0,0,0,0
"    ""41-3091""","Sales Reps of Svcs, Ex Advertising, Insurance, Fin Svcs & Travel",52747,32737,50967,50450,52600,29992,34000,33969,58067,37578,53404,49291,37912,58734,50240,36791,75045,68999,43327,45823,44921,38492,53172,49729,40512,34079
"    ""41-4011""","Sales Rep., Wholesale & Manufacturing, Technical & Scientific Products",86902,73244,0,103309,0,79594,71974,76664,78892,0,83410,0,0,93424,59527,89339,86451,95006,51967,78652,0,60496,82092,85314,78572,0
"    ""41-4012""","Sales Rep., Wholesale & Manufacturing, Except Tech. & Scientific Products",61726,48802,56796,54576,55110,55193,59456,58868,63043,37018,69175,60014,39303,60046,48260,41899,60774,63618,60253,64044,49860,48988,42597,53975,61310,44286
"    ""41-9011""",Demonstrators and Product Promoters,32225,25145,21573,32973,29431,26749,0,0,35458,28767,30735,0,32065,0,26856,0,0,30406,0,33724,0,0,0,0,0,23586
"    ""41-9012""",Models,38010,0,0,0,0,0,0,0,42993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""41-9021""",Real Estate Brokers,0,0,0,0,0,0,0,0,0,38297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""41-9022""",Real Estate Sales Agents,49567,34797,50798,62394,35461,34846,67144,31590,53420,57290,41890,38200,29856,39546,40318,43175,89781,39753,0,46691,60079,61814,60344,35762,0,95753
"    ""41-9031""",Sales Engineers,114036,0,0,111365,103631,0,131910,139349,110253,0,123214,78408,0,136290,111501,0,115986,102123,0,110668,0,0,0,0,80975,0
"    ""41-9041""",Telemarketers,26415,0,0,25873,0,0,0,30103,31992,19350,25484,0,0,20274,25057,0,0,0,27574,38300,32512,0,22346,0,23341,0
"    ""41-9091""","Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",30489,0,0,27824,0,0,0,0,37669,0,0,0,0,0,0,0,0,0,0,27673,0,0,0,0,0,0
"    ""41-9099""","Sales and Related Workers, All Other",28825,27831,24973,31205,28782,28719,28208,0,27524,26293,29058,25682,26746,25945,0,26776,0,35519,0,30338,26959,25318,0,28278,29718,25645
"    ""43-0000""",Office and Administrative Support Occupations,37124,31769,32472,38678,34426,27882,32495,33379,39045,29828,38868,33308,28919,33835,34124,29998,39003,37009,32726,36754,33981,32686,33215,34293,33746,33095
"    ""43-1011""",First-Line Supervisors of Office and Administrative Support Workers,56925,52452,52224,61648,53289,45871,51058,52388,60437,47900,58685,49720,46214,49846,53090,48916,60344,54628,52465,53653,48481,47846,52771,51868,53748,48352
"    ""43-2011""","Switchboard Operators, Including Answering Service",27398,23485,27969,29096,24806,27192,23597,24179,27152,23389,28749,29086,0,28356,28104,27183,30294,0,24047,26845,0,0,25232,0,23295,28705
"    ""43-2021""",Telephone Operators,34262,0,0,0,0,0,0,0,45370,0,0,0,0,0,0,0,0,0,0,25909,0,0,0,0,0,0
"    ""43-2099""","Communications Equipment Operators, All Other",46012,0,0,0,0,0,0,0,42650,0,46727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-3011""",Bill and Account Collectors,36606,32213,32314,37126,31291,30761,39721,35712,37273,35267,37001,34133,29497,30310,34747,30876,36205,39069,35894,37691,25882,28671,29974,32007,29429,34984
"    ""43-3021""",Billing and Posting Clerks,38689,37150,37837,40761,34636,29224,34646,35737,39291,27068,42746,33792,30294,37200,37154,34654,44989,39306,32406,37209,34866,32272,34768,36979,35545,35484
"    ""43-3031""","Bookkeeping, Accounting, and Auditing Clerks",41150,36616,35841,41764,38815,31752,36159,39548,42896,32755,44258,36042,29299,38393,36486,34061,46488,41627,37523,43056,36389,33578,39956,37907,37068,34819
"    ""43-3041""",Gambling Cage Workers,26405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-3051""",Payroll and Timekeeping Clerks,44622,42890,49883,47305,46897,32490,45037,44712,47426,34914,46149,40268,32857,47486,40436,36510,40891,39530,39778,40129,42076,40094,45816,47537,42465,39626
"    ""43-3061""",Procurement Clerks,44541,34401,42454,44879,42256,37263,40258,39958,49240,38502,43840,43260,26793,37485,39100,39210,38781,34450,45412,44421,32774,47574,31741,0,42799,39654
"    ""43-3071""",Tellers,30506,25472,28999,32260,30563,30958,27095,27492,33092,30598,30821,28918,28477,26003,27788,26445,31107,30310,25508,30938,26846,29788,29592,25876,26786,29425
"    ""43-3099""","Financial Clerks, All Other",43809,0,31631,45339,0,0,0,0,49295,0,49781,0,31629,34731,0,0,0,0,0,39918,0,0,0,0,42285,0
"    ""43-4011""",Brokerage Clerks,53367,0,0,52167,0,0,50857,40408,53497,43429,56328,0,0,0,0,0,0,0,0,51660,0,0,42503,0,45753,0
"    ""43-4021""",Correspondence Clerks,35123,0,0,36625,0,0,0,0,36666,0,33582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-4031""","Court, Municipal, and License Clerks",37570,36882,36892,41165,43090,33762,41059,32871,39963,39179,37978,33151,37364,36391,36888,0,36895,33186,36608,36898,38283,32506,34151,36856,39526,33977
"    ""43-4041""","Credit Authorizers, Checkers, and Clerks",43693,0,0,43925,0,35697,0,0,43945,40731,47055,0,0,0,0,0,0,0,0,46265,0,0,0,0,39678,0
"    ""43-4051""",Customer Service Representatives,34136,30921,28563,34177,28839,22278,28242,27961,36997,24622,34519,29660,29237,29103,33056,28866,34005,33683,30486,34088,34940,29003,30634,33324,28156,34531
"    ""43-4061""","Eligibility Interviewers, Government Programs",35446,30014,32566,48808,32106,33198,33267,32107,40604,33206,34714,37200,33170,32110,32107,0,34736,0,33581,33410,38127,38713,34333,0,42816,38917
"    ""43-4071""",File Clerks,33774,28126,28949,31553,28615,28429,29872,26835,38631,35106,33485,30027,24472,26874,28955,27900,37370,29125,24652,38240,34320,27135,27159,30269,35040,26955
"    ""43-4081""","Hotel, Motel, and Resort Desk Clerks",23104,22368,23151,26803,22089,21511,22768,19438,24368,22075,23100,21594,20638,18428,21563,18873,25527,24944,21972,22691,0,21837,19179,20725,21795,18908
"    ""43-4111""","Interviewers, Except Eligibility and Loan",32620,29195,34595,35704,31796,29373,32098,35040,35951,23394,33982,30655,27984,50101,29476,25496,0,0,29266,31411,35237,29523,34634,32817,0,0
"    ""43-4121""","Library Assistants, Clerical",25456,21452,24736,24486,19556,22488,20444,19059,29542,26727,26252,18881,23853,23583,23530,27535,0,29144,22338,29532,19920,18967,25400,0,21747,23258
"    ""43-4131""",Loan Interviewers and Clerks,40885,35470,37245,42873,41192,30143,40727,43381,42306,33320,42989,34846,35694,38957,38240,39421,41976,43986,37448,43570,36445,31994,44932,35086,35582,41226
"    ""43-4141""",New Accounts Clerks,34945,31738,30969,32690,37031,0,33884,32803,37105,29901,35660,35859,32345,32244,32344,35310,37785,34659,31870,35055,31495,35485,39785,34386,37355,33433
"    ""43-4151""",Order Clerks,31854,29081,28127,32356,0,25041,36566,30309,31652,22320,38458,27538,25133,35814,30806,31585,36113,33147,30427,33520,37225,30090,25691,30073,35916,23063
"    ""43-4161""","Human Resources Assistants, Except Payroll and Timekeeping",43384,43150,36930,45086,36383,31236,41349,37187,45697,40436,45407,42698,31991,39760,38580,34774,44998,40104,40073,43106,34330,34013,35188,38118,43338,38292
"    ""43-4171""",Receptionists and Information Clerks,28992,26892,27686,30105,26959,22341,26518,27396,31507,23006,29280,21144,23759,29109,28389,23386,30810,29673,25004,28613,28237,23356,27452,28349,28591,25909
"    ""43-4181""",Reservation and Transportation Ticket Agents and Travel Clerks,55504,0,0,56162,0,22370,0,51954,54643,56470,62448,29723,25418,0,0,30460,0,0,0,40147,0,0,0,0,0,0
"    ""43-4199""","Information and Record Clerks, All Other",35882,37615,32260,32877,41787,28758,29080,24564,39704,39023,35899,43068,24001,26142,29949,33312,34651,30447,38132,41021,27862,47812,30542,32241,38413,31217
"    ""43-5011""",Cargo and Freight Agents,40450,49695,57231,44397,0,45290,0,53495,41239,40604,41899,0,32602,0,24336,38753,0,0,49884,43811,0,45500,0,0,0,0
"    ""43-5021""",Couriers and Messengers,28550,0,26737,26205,21123,32256,30112,29491,28811,22947,30118,28878,26998,29079,29031,23230,36159,24275,29286,30816,0,0,22957,0,29315,19626
"    ""43-5031""",Public Safety Telecommunicators,38889,34963,0,43036,43789,30518,38552,37790,41989,37768,43591,38835,34900,35359,38155,30527,37228,0,36364,39466,37055,30223,37386,37096,36334,31029
"    ""43-5032""","Dispatchers, Except Police, Fire, and Ambulance",38621,36758,35372,40096,35072,28155,30945,35652,39883,35293,39560,33817,37530,39204,35163,0,49192,38581,36157,39766,36808,29428,33925,0,31395,39963
"    ""43-5041""","Meter Readers, Utilities",32334,0,0,32381,33250,28731,29429,0,32838,28575,31413,28671,0,36081,0,30829,0,0,0,40779,0,30158,43357,0,37742,0
"    ""43-5051""",Postal Service Clerks,50157,49098,52624,48797,53144,52172,52172,52177,62982,51162,50149,48212,46353,53217,49140,51220,51161,46221,44138,47214,51667,47060,62987,46540,52172,52184
"    ""43-5052""",Postal Service Mail Carriers,51083,48935,49977,52385,48552,50716,51782,51782,52437,50729,51070,49777,50728,59623,50712,55921,48142,49972,48934,51966,55151,59296,51809,50726,49785,48563
"    ""43-5053""","Postal Service Mail Sorters, Processors, and Processing Machine Operators",61597,48209,50163,61592,62984,0,0,50159,61605,51156,60269,55598,0,0,49182,51148,47208,0,0,61590,0,0,0,0,0,0
"    ""43-5061""","Production, Planning, and Expediting Clerks",47468,39483,33071,41965,52474,36246,33595,58425,50886,35011,48417,37446,34560,46567,41868,34677,53421,52705,47124,47048,44844,54778,38257,40946,40445,40018
"    ""43-5071""","Shipping, Receiving, and Inventory Clerks",33937,35799,31687,34898,33523,25746,33106,36521,34086,26231,36242,36756,25452,31955,30822,26630,37821,38623,31118,33356,36329,38838,30873,34570,31620,32583
"    ""43-5111""","Weighers, Measurers, Checkers, and Samplers, Recordkeeping",35643,36142,32442,34768,0,24884,37243,38096,37416,24651,35912,37603,24902,0,32909,24255,94408,0,0,36334,0,31152,36047,0,31613,23299
"    ""43-6011""",Executive Secretaries and Executive Administrative Assistants,58929,46107,50010,59527,49926,45741,52315,49624,60429,53711,64771,48467,48163,55994,52589,49656,68290,55010,38603,55940,44734,52874,50381,47627,49987,49845
"    ""43-6012""",Legal Secretaries and Administrative Assistants,46906,36261,51339,47286,30060,36749,48531,35468,60791,34330,45424,36729,45798,36118,33042,0,41691,36634,32772,40418,0,31613,35481,25211,48650,34875
"    ""43-6013""",Medical Secretaries and Administrative Assistants,34595,30665,32365,35233,30841,29387,33487,30676,37139,27279,36460,34985,27071,30634,29334,28713,38120,35275,30666,34786,33926,32776,32597,30860,30019,30921
"    ""43-6014""","Secretaries & Administrative Assistants, Except Legal, Medical, & Executive",36335,30731,32490,38509,33617,29407,34847,35873,39161,31221,38503,28669,27770,34163,33086,30770,37829,35759,31956,35338,32633,30430,32958,35539,33749,30847
"    ""43-9021""",Data Entry Keyers,33253,27216,0,32877,36148,26113,28993,30004,34829,19913,32935,28359,23076,34512,29237,31448,35846,26835,24943,36470,29563,29153,29888,33127,28892,29031
"    ""43-9022""",Word Processors and Typists,39505,0,0,38431,29275,0,0,37656,44638,40573,38653,0,0,0,0,0,0,0,0,42187,0,0,0,0,0,0
"    ""43-9031""",Desktop Publishers,40812,0,0,42258,0,0,19406,0,54786,0,46426,0,0,0,24037,0,0,0,0,46804,0,0,0,0,0,0
"    ""43-9041""",Insurance Claims and Policy Processing Clerks,39928,0,48211,43351,24782,32066,0,45897,40496,32321,39142,37677,40671,36919,46485,32130,0,0,0,39818,41333,32492,38582,33497,38505,36755
"    ""43-9051""","Mail Clerks and Mail Machine Operators, Except Postal Service",30188,19470,30106,30494,27902,30198,21880,23611,29208,33281,34150,34327,17973,23568,24013,27216,0,21799,30203,33676,0,0,33284,0,35682,27943
"    ""43-9061""","Office Clerks, General",34756,28975,30933,38712,33506,23985,27962,31002,35786,29530,39062,31995,24570,34303,32668,25306,37184,33165,31290,33722,30845,30459,31146,32830,32455,28241
"    ""43-9071""","Office Machine Operators, Except Computer",35331,0,29773,37286,27726,0,32880,26318,35943,23931,36675,32500,20611,37184,25473,0,34701,0,0,34876,0,0,28602,0,35287,30649
"    ""43-9081""",Proofreaders and Copy Markers,0,0,0,0,0,0,0,0,41726,0,35258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-9111""",Statistical Assistants,57284,0,0,58337,0,0,0,0,56281,72405,55705,0,0,0,0,0,0,0,0,57819,0,0,0,0,0,0
"    ""43-9199""","Office and Administrative Support Workers, All Other",38602,0,36086,34238,38907,27798,19500,27363,41319,26140,40634,38918,32782,35385,35648,27962,43085,31997,38718,41050,29957,34709,32897,37433,33406,46458
"    ""45-0000""","Farming, Fishing, and Forestry Occupations",27061,27504,30835,28979,38582,19088,29102,31367,26067,26856,28267,28248,19880,35330,27809,22074,30462,0,25682,28987,23096,36452,27506,35168,32723,23474
"    ""45-1011""","First-Line Supervisors of Farming, Fishing, and Forestry Workers",42598,0,0,49168,0,0,50940,38398,38648,0,59730,0,0,0,38048,41775,0,0,0,37999,0,0,0,0,0,0
"    ""45-2011""",Agricultural Inspectors,56618,0,47585,56202,0,0,0,0,51712,0,71431,0,0,0,0,0,0,0,0,56623,0,0,0,0,0,0
"    ""45-2021""",Animal Breeders,34334,0,0,0,0,0,38671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""45-2041""","Graders and Sorters, Agricultural Products",26919,0,0,0,0,0,0,0,28240,0,27734,0,0,0,27801,23204,0,0,0,27492,0,0,0,0,0,0
"    ""45-2091""",Agricultural Equipment Operators,23451,0,0,29592,0,0,26639,0,0,0,20212,29569,0,0,29824,22149,0,0,0,31465,0,0,0,0,0,0
"    ""45-2092""","Farmworkers and Laborers, Crop, Nursery, and Greenhouse",25573,23432,28946,29215,0,0,28811,30408,25266,29006,25134,0,0,0,24348,19123,0,0,27437,27747,0,0,23877,0,0,0
"    ""45-2093""","Farmworkers, Farm, Ranch, and Aquacultural Animals",25933,0,23799,28278,34897,0,20831,0,26370,23630,30469,24150,19939,0,36973,0,30364,0,23794,29869,24003,0,0,0,19539,0
"    ""45-2099""","Agricultural Workers, All Other",24089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""45-4011""",Forest and Conservation Workers,37864,0,0,0,0,0,0,0,0,0,39642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""45-4022""",Logging Equipment Operators,43199,0,0,0,44966,0,0,0,0,0,0,0,0,40961,0,0,0,0,0,0,0,48499,0,0,0,0
"    ""45-4023""",Log Graders and Scalers,30149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65900,0,0,0,0
"    ""45-4029""","Logging Workers, All Other",18655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-0000""",Construction and Extraction Occupations,41787,39721,39054,41163,48441,32425,39186,40282,41739,32375,44687,38823,34141,41527,38664,33445,45427,45387,37354,40256,38088,37694,39794,41470,39266,38720
"    ""47-1011""",First-Line Supervisors of Construction Trades and Extraction Workers,62393,53409,59688,64038,69825,48393,67200,70085,59463,49439,64123,58166,44254,61722,59322,52365,78283,69577,65174,59859,51161,54991,51665,49443,62202,75254
"    ""47-2011""",Boilermakers,60265,47023,0,0,57876,0,0,59806,0,0,61088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2021""",Brickmasons and Blockmasons,49085,0,0,41608,40819,0,45084,0,49571,45225,46207,50477,0,44866,46700,39238,0,0,0,57185,0,0,0,0,48992,0
"    ""47-2022""",Stonemasons,35063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2031""",Carpenters,41676,35678,44701,40035,51977,35893,42044,39703,40284,32082,45024,44236,31629,44949,37429,35745,42300,42448,38493,41014,40695,33311,36866,28101,38031,37930
"    ""47-2041""",Carpet Installers,37408,0,0,0,0,0,0,0,33829,0,37425,0,0,0,0,0,0,0,0,33143,0,0,0,0,36421,0
"    ""47-2042""","Floor Layers, Except Carpet, Wood, and Hard Tiles",37423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45224,0,0,0,0,0,0
"    ""47-2043""",Floor Sanders and Finishers,30625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2044""",Tile and Stone Setters,33620,0,0,0,0,0,0,44570,33941,29652,35982,0,0,0,0,0,0,0,0,30743,0,0,31557,0,33261,0
"    ""47-2051""",Cement Masons and Concrete Finishers,38204,0,39381,37682,42017,0,37362,40241,38596,31846,38346,37171,30538,35292,38114,36470,55655,37971,33474,38467,39854,38022,34120,35673,36745,32666
"    ""47-2053""",Terrazzo Workers and Finishers,38018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2061""",Construction Laborers,33587,36595,31182,32009,34782,23856,32624,31709,35185,27539,35196,30063,27329,31695,32851,24079,34940,37507,31013,31966,29606,29821,33916,31880,33774,28524
"    ""47-2071""","Paving, Surfacing, and Tamping Equipment Operators",39117,0,30610,41876,43441,0,0,36368,41013,34383,38565,0,34231,0,0,34080,0,45135,0,40011,0,30410,0,0,39166,0
"    ""47-2072""",Pile Driver Operators,60630,0,0,54382,56517,0,0,58194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2073""",Operating Engineers and Other Construction Equipment Operators,43581,37222,37113,43106,50554,29941,39089,40539,43608,35636,47449,37932,32498,42175,43881,31167,46418,48071,40707,39853,38534,36437,38702,43669,41386,38741
"    ""47-2081""",Drywall and Ceiling Tile Installers,39227,35168,38088,41243,38538,0,39819,0,40885,36365,0,41083,0,0,38101,0,46878,0,0,36823,0,0,34959,0,0,0
"    ""47-2111""",Electricians,50103,45540,56815,50172,57983,39265,51938,52909,48672,36561,52996,47846,43573,41384,37928,42427,57387,47656,42898,53813,39870,47196,43737,41431,50505,49220
"    ""47-2121""",Glaziers,36938,0,36869,36101,44173,37126,0,36986,38304,32111,35895,0,24272,0,37666,28962,0,36548,0,36620,0,0,35077,0,33171,36377
"    ""47-2131""","Insulation Workers, Floor, Ceiling, and Wall",40254,0,0,46868,58370,0,45510,0,40484,32502,38858,39955,0,38744,0,0,0,43750,0,0,0,0,45894,0,35962,0
"    ""47-2132""","Insulation Workers, Mechanical",49472,0,0,0,0,0,0,0,46377,0,54240,0,0,0,0,0,0,0,0,46763,0,0,0,0,44359,0
"    ""47-2141""","Painters, Construction and Maintenance",35993,39568,36303,37203,39955,34879,38220,37667,37045,29435,33833,32466,29053,42799,32269,36402,38696,37202,34053,37270,34114,47241,29011,36823,34579,32667
"    ""47-2142""",Paperhangers,44234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2151""",Pipelayers,37230,0,0,39532,0,0,0,0,38281,27624,36946,34276,0,0,0,33467,40334,0,34400,37726,0,36641,0,0,30306,0
"    ""47-2152""","Plumbers, Pipefitters, and Steamfitters",50476,39154,44286,50518,62824,46013,42530,47834,50877,35094,56457,45743,28598,55604,49537,42597,44586,47594,48382,46238,46922,38303,49111,42803,48289,42208
"    ""47-2161""",Plasterers and Stucco Masons,42643,0,0,0,0,0,0,0,47015,33579,0,0,0,0,0,0,0,0,0,36613,0,0,0,0,0,0
"    ""47-2171""",Reinforcing Iron and Rebar Workers,47142,0,0,41540,52589,0,0,54919,45870,43112,50529,0,0,0,0,0,0,0,0,41307,0,0,0,0,50134,0
"    ""47-2181""",Roofers,36989,0,34887,35765,37850,41490,0,37998,36102,30461,38765,49138,0,33724,36239,40168,35094,0,31014,42028,0,0,32614,0,39934,0
"    ""47-2211""",Sheet Metal Workers,45438,44501,41173,51836,47540,0,35513,59702,47442,0,45875,41530,0,53311,40298,30792,40036,43878,0,38157,24479,55358,32589,0,37250,45009
"    ""47-2221""",Structural Iron and Steel Workers,44771,38044,37172,56403,47180,0,0,41027,0,31881,47358,0,0,0,36799,36689,49447,0,0,47213,0,0,0,0,41686,0
"    ""47-2231""",Solar Photovoltaic Installers,53435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58902,0,0,0,0,0,0
"    ""47-3011""","Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",35321,0,0,0,0,0,34519,0,37393,0,0,0,0,34090,0,0,0,0,0,35764,0,0,0,0,0,0
"    ""47-3012""",Helpers--Carpenters,36783,0,0,35212,39399,30473,0,0,36334,0,37811,0,0,0,0,0,0,0,0,34473,0,0,0,0,0,0
"    ""47-3013""",Helpers--Electricians,34141,0,35695,35676,34434,23823,34491,31841,35056,24333,33495,32805,28339,28813,28167,26476,37963,0,30613,33686,33567,30399,0,0,0,0
"    ""47-3014""","Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",29531,0,33638,0,25023,0,0,0,28801,0,32365,0,0,0,0,0,0,0,0,29956,0,0,0,0,19351,0
"    ""47-3015""","Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",35239,29527,34219,34868,36844,29118,28315,33636,32933,32669,39755,27118,0,35753,25064,23690,37285,36400,0,30137,35138,30128,0,24567,0,25593
"    ""47-3016""",Helpers--Roofers,30904,0,0,0,0,0,0,0,34927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-3019""","Helpers, Construction Trades, All Other",34355,0,0,31940,42894,20840,29837,35442,37313,22438,34896,0,0,0,28745,24191,0,42669,0,0,0,25633,0,28665,28696,0
"    ""47-4011""",Construction and Building Inspectors,60844,56884,51609,63626,54476,34277,47014,51157,60186,46333,65059,59577,40339,50049,45235,37744,58130,46641,45317,52631,48394,54453,65729,44948,45687,50488
"    ""47-4021""",Elevator and Escalator Installers and Repairers,76882,0,0,0,0,0,0,0,82908,0,71263,0,0,0,84975,0,0,0,0,0,0,0,0,0,0,0
"    ""47-4031""",Fence Erectors,34268,0,0,36358,27901,0,0,0,39182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-4041""",Hazardous Materials Removal Workers,40865,0,0,51907,40888,0,0,38503,42672,44081,37602,0,0,0,0,0,0,0,0,35855,0,38800,0,0,0,0
"    ""47-4051""",Highway Maintenance Workers,35452,29429,36678,37693,38735,28639,26637,39759,36582,0,35899,35182,0,45626,31692,0,0,40358,35825,36020,32630,30883,0,29715,31826,33985
"    ""47-4061""",Rail-Track Laying and Maintenance Equipment Operators,56824,0,0,0,0,0,0,0,59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-4071""",Septic Tank Servicers and Sewer Pipe Cleaners,34263,0,34612,36617,37263,0,0,39865,34308,0,35037,31345,0,0,0,0,37714,31763,0,32140,0,0,0,0,0,0
"    ""47-4090""",Miscellaneous Construction and Related Workers,37959,0,0,54600,60781,0,0,0,36708,0,25627,0,0,0,0,0,0,0,0,35419,0,0,0,0,0,0
"    ""47-5011""","Derrick Operators, Oil and Gas",46748,37245,0,0,0,0,0,46294,0,0,49704,0,0,41054,0,0,46002,41001,42510,0,0,0,0,0,0,58381
"    ""47-5012""","Rotary Drill Operators, Oil and Gas",57280,81157,0,0,0,0,0,57380,51613,0,60749,0,0,0,0,0,0,53336,45944,61594,0,0,69588,0,0,71326
"    ""47-5013""","Service Unit Operators, Oil and Gas",44626,40179,0,0,49501,0,46914,46753,39441,0,41977,0,47015,40957,0,44203,43765,45310,38277,47091,0,0,70337,43840,0,43040
"    ""47-5022""","Excavating and Loading Machine and Dragline Operators, Surface Mining",40725,27512,0,43065,33737,0,43669,0,43955,33373,41142,40516,33279,38492,38211,32048,43875,44611,0,39952,0,39110,0,0,32117,0
"    ""47-5041""",Continuous Mining Machine Operators,43452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-5044""","Loading and Moving Machine Operators, Underground Mining",36182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-5051""","Rock Splitters, Quarry",29841,0,0,29940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-5071""","Roustabouts, Oil and Gas",38943,32373,37855,0,38142,0,37839,37358,42131,0,39758,0,35685,38637,32662,36176,39192,42036,34466,38073,0,0,41160,38606,0,37384
"    ""47-5081""",Helpers--Extraction Workers,34970,0,0,0,0,0,26668,32688,30992,0,35608,0,0,36004,0,36142,36086,40744,0,36224,0,0,45167,0,0,0
"    ""47-5097""","Earth Drillers, Ex Oil&Gas; & Explosives Wkrs, Ordnance Handls & Blasters",45287,0,42322,40969,0,0,51390,45137,39875,40954,0,46487,0,0,40637,0,47339,47050,0,46095,0,0,0,0,0,0
"    ""47-5098""","Underground Mining Machine Operators and Extraction Workers, All Other",0,0,0,0,0,0,0,0,65475,0,0,0,0,0,0,0,68586,47489,0,46919,0,0,0,0,0,0
"    ""49-0000""","Installation, Maintenance, and Repair Occupations",46572,41088,44594,44905,48228,31350,42651,50168,48796,36480,49494,43989,37638,42748,41915,34959,51634,48192,38922,44295,42970,52057,40973,44517,40105,40129
