SOC,SOC Title,Statewide,Abilene,Amarillo,Austin-Round Rock,Beaumont-Port Arthur,Brownsville-Harlingen,College Station-Bryan,Corpus Christi,Dallas-Fort Worth-Arlington,El Paso,Houston-The Woodlands-Sugarland,Killeen-Temple,Laredo,Longview,Lubbock,McAllen-Edinburg-Mission,Midland,Odessa,San Angelo,San Antonio-New Braunfels,Sherman-Denison,Texarkana,Tyler,Victoria,waco,Wichita Falls
"    ""41-1011""",First-Line Supervisors of Retail Sales Workers,28632,27838,28087,30973,30298,23338,26686,26913,28916,23866,30418,24759,27737,26019,27968,29840,36092,32429,26871,29687,26586,25186,27878,29264,27438,26141
"    ""41-1012""",First-Line Supervisors of Non-Retail Sales Workers,47944,45304,45994,46481,40669,27518,44249,43188,50957,42002,51861,43428,32597,57829,41731,30874,56457,52283,45544,41038,51041,36220,51983,36468,53268,35666
"    ""41-2011""",Cashiers,19015,17979,18124,21608,19026,17956,20018,20665,19361,17849,19283,18561,18172,17982,17773,19647,21854,20800,17971,19891,18424,18139,18154,18443,18095,18145
"    ""41-2012""",Gambling Change Persons and Booth Cashiers,25424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""41-2021""",Counter and Rental Clerks,21350,19252,20414,21679,19952,20234,19297,18725,21067,18744,24267,18005,19560,24653,18960,19204,28733,30793,21729,22118,22872,19924,23340,18783,18647,21148
"    ""41-2022""",Parts Salespersons,20887,22578,23320,21507,19497,18098,19432,18597,21513,18355,20590,20601,21943,23017,21860,17883,31732,23381,22388,20705,22836,23724,23169,23683,24928,20754
"    ""41-2031""",Retail Salespersons,19779,20302,19416,21469,18931,18021,18033,18909,20951,18210,19178,19142,19065,19281,19151,17901,21432,22094,18284,20407,19538,18874,18463,18208,20436,18249
"    ""41-3011""",Advertising Sales Agents,26415,0,0,28296,0,0,24724,31120,0,33549,0,0,0,0,21917,27473,0,0,0,22882,24454,26202,23855,23776,22754,0
"    ""41-3021""",Insurance Sales Agents,29381,32029,29176,30040,25653,26008,37605,26793,32067,18539,30734,21373,22405,27980,22092,27454,28159,25642,24471,31186,26630,28711,21717,29032,32900,25294
"    ""41-3031""","Securities, Commodities, and Financial Services Sales Agents",39513,43642,44057,41458,36180,35588,44328,37702,42109,36190,39566,28540,36335,51450,39772,36594,0,40951,34933,34086,0,35512,34339,45459,36269,36332
"    ""41-3041""",Travel Agents,25495,0,0,25907,0,0,0,0,0,26576,25380,0,0,0,0,22758,0,0,0,28590,0,0,0,0,0,0
"    ""41-3091""","Sales Reps of Svcs, Ex Advertising, Insurance, Fin Svcs & Travel",29893,26230,31047,31685,29498,18395,21537,23721,32731,24047,31139,30142,26893,36477,31175,25938,38774,31805,24892,25328,25553,23175,29493,34787,27627,24540
"    ""41-4011""","Sales Rep., Wholesale & Manufacturing, Technical & Scientific Products",52182,59655,0,63028,0,53427,49845,49339,43748,0,55656,0,0,58651,37784,47045,69712,64783,43421,50255,0,26822,50041,64600,53552,0
"    ""41-4012""","Sales Rep., Wholesale & Manufacturing, Except Tech. & Scientific Products",35299,24939,36390,36112,34160,30295,33939,30365,37126,20849,37052,37373,22469,37836,30413,22864,39392,41023,39238,33981,29130,31666,30404,27843,38129,29750
"    ""41-9011""",Demonstrators and Product Promoters,23627,20425,18709,27778,28426,20560,0,0,21251,23859,24332,0,26079,0,20584,0,0,26869,0,27160,0,0,0,0,0,17948
"    ""41-9012""",Models,23726,0,0,0,0,0,0,0,33687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""41-9021""",Real Estate Brokers,0,0,0,0,0,0,0,0,0,37219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""41-9022""",Real Estate Sales Agents,31148,28642,37043,34332,25522,26620,27481,27993,36601,35857,29074,23377,26655,20610,19627,26051,31815,32317,0,31084,58628,34413,36468,24741,0,52161
"    ""41-9031""",Sales Engineers,72888,0,0,68316,65283,0,78923,81085,72779,0,84606,66302,0,82957,73062,0,66613,87892,0,72328,0,0,0,0,67285,0
"    ""41-9041""",Telemarketers,20033,0,0,21327,0,0,0,24077,19735,18201,22225,0,0,18219,17733,0,0,0,21453,27501,29208,0,17601,0,21423,0
"    ""41-9091""","Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",22174,0,0,22237,0,0,0,0,22960,0,0,0,0,0,0,0,0,0,0,20457,0,0,0,0,0,0
"    ""41-9099""","Sales and Related Workers, All Other",22207,22443,22434,27263,23884,21202,22907,0,22038,21524,22218,22569,21955,22534,0,20905,0,28427,0,22221,20909,22477,0,23436,23219,22700
"    ""43-0000""",Office and Administrative Support Occupations,25259,23542,23872,27436,24127,19981,21773,23371,27461,20638,26441,23526,20983,24304,24833,21021,27134,24788,24416,26099,24227,22934,24755,24735,23795,22904
"    ""43-1011""",First-Line Supervisors of Office and Administrative Support Workers,39234,35879,37182,43392,35961,31239,37259,37765,40735,33269,40762,35396,30585,33279,39546,33928,39917,41842,36449,39114,35736,32417,39093,34782,38003,34641
"    ""43-2011""","Switchboard Operators, Including Answering Service",21049,20939,23346,23666,18850,21952,20463,20459,19985,19898,22046,23516,0,23080,22704,22542,25463,0,19715,20548,0,0,22902,0,18112,24970
"    ""43-2021""",Telephone Operators,23810,0,0,0,0,0,0,0,30477,0,0,0,0,0,0,0,0,0,0,23302,0,0,0,0,0,0
"    ""43-2099""","Communications Equipment Operators, All Other",35136,0,0,0,0,0,0,0,31518,0,37612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-3011""",Bill and Account Collectors,26761,26230,25530,29342,25120,22060,31169,27619,27327,24213,26653,28013,22310,25870,26330,22058,29201,31170,31440,30938,22572,22560,23021,24449,24358,28317
"    ""43-3021""",Billing and Posting Clerks,30234,26844,30746,32986,25206,24628,29102,26846,32546,22315,32382,27465,26345,29868,28183,24278,35607,29186,27666,30984,25910,25947,26067,29477,28644,26014
"    ""43-3031""","Bookkeeping, Accounting, and Auditing Clerks",28605,24742,22391,31807,25257,20377,23785,28718,30534,20755,29692,25860,21316,24938,25815,24246,33331,30545,26457,32456,21352,23249,27117,28101,23709,23294
"    ""43-3041""",Gambling Cage Workers,19112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-3051""",Payroll and Timekeeping Clerks,32307,29758,40519,37876,38389,25694,29315,33789,36813,23970,33132,34765,25603,34757,32763,27341,30817,28852,29709,32022,30769,34327,34843,38532,32264,32379
"    ""43-3061""",Procurement Clerks,31594,24156,32602,36196,26994,30208,27799,35249,35073,28235,31249,35083,20168,30296,34276,25808,28153,25426,34041,35158,17587,38007,28156,0,30056,28530
"    ""43-3071""",Tellers,24932,21545,24096,25318,23384,25866,22890,22874,27513,21660,27091,23724,20878,23012,22524,21570,27268,26408,23072,26958,22005,23855,24675,22979,21238,23325
"    ""43-3099""","Financial Clerks, All Other",25579,0,28289,36258,0,0,0,0,38805,0,26994,0,23191,28889,0,0,0,0,0,33352,0,0,0,0,26962,0
"    ""43-4011""",Brokerage Clerks,40866,0,0,41388,0,0,38133,31488,41247,28943,43253,0,0,0,0,0,0,0,0,40410,0,0,32453,0,33533,0
"    ""43-4021""",Correspondence Clerks,25643,0,0,25301,0,0,0,0,26850,0,24971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-4031""","Court, Municipal, and License Clerks",29164,27770,34512,34925,31375,25937,33279,26511,32730,31234,27490,26044,29661,28317,27713,0,31116,25439,28540,29767,31380,27312,27417,31736,32587,28205
"    ""43-4041""","Credit Authorizers, Checkers, and Clerks",27977,0,0,24557,0,17569,0,0,30815,31169,29336,0,0,0,0,0,0,0,0,30507,0,0,0,0,35382,0
"    ""43-4051""",Customer Service Representatives,24659,24573,20936,25994,22487,18276,22134,21797,27320,19220,24785,22506,22010,24425,25429,22297,25372,26788,21776,24820,26238,21586,25241,24998,20117,26684
"    ""43-4061""","Eligibility Interviewers, Government Programs",30515,29733,29994,33065,29749,30406,29034,29679,32028,30410,29538,30872,30316,29883,29941,0,32647,0,30599,30792,32321,32633,30419,0,35524,27528
"    ""43-4071""",File Clerks,24561,21141,23327,23045,22834,21424,18889,18647,27846,24025,24961,23034,20907,22483,18096,22382,30062,22324,20129,25979,22560,18832,22963,22797,25939,20533
"    ""43-4081""","Hotel, Motel, and Resort Desk Clerks",18377,19264,19329,20296,19159,17703,20155,17901,19817,17815,18889,17841,17548,17351,17645,17532,23288,21373,18068,18273,0,18136,17816,17764,17496,17423
"    ""43-4111""","Interviewers, Except Eligibility and Loan",25134,22839,28291,27032,26695,22153,26334,28607,27277,17824,25740,25136,23147,32108,26035,22668,0,0,24727,25087,28445,24024,27560,23241,0,0
"    ""43-4121""","Library Assistants, Clerical",19380,17597,18137,21500,17849,18842,17588,17518,21509,19162,19615,17280,19501,19659,18456,20186,0,18991,21064,22962,17976,17449,23545,0,17761,18578
"    ""43-4131""",Loan Interviewers and Clerks,29330,30845,28769,31202,30339,21883,30134,30352,30919,25810,30143,26748,26686,29357,28779,27793,33089,35588,32169,28749,28087,23020,31911,22806,25658,30426
"    ""43-4141""",New Accounts Clerks,27996,28296,28102,28620,29023,0,28935,28304,28334,28567,29669,29682,27757,28164,26287,29994,35606,28045,27329,27223,28835,30413,28763,28766,28530,27789
"    ""43-4151""",Order Clerks,23934,25134,23529,27403,0,18717,24988,27817,25257,20453,23288,22173,22513,24772,20540,20910,27111,18926,25829,25048,28567,23090,19567,26995,25508,22504
"    ""43-4161""","Human Resources Assistants, Except Payroll and Timekeeping",32328,30566,30538,35460,27350,24418,30892,27868,34470,27242,34172,31705,26444,28737,31972,25467,32321,33714,34281,33153,28317,29062,22392,30184,29247,31816
"    ""43-4171""",Receptionists and Information Clerks,21840,21722,21477,23711,21975,18705,20886,22296,24744,19041,21733,17571,20056,20559,22579,19270,26923,24261,21515,23261,21530,18968,21186,22754,21868,20872
"    ""43-4181""",Reservation and Transportation Ticket Agents and Travel Clerks,29928,0,0,30378,0,17281,0,25136,31314,27311,33938,24802,19644,0,0,21039,0,0,0,29340,0,0,0,0,0,0
"    ""43-4199""","Information and Record Clerks, All Other",25026,26797,25796,23904,27355,21264,21472,22881,28551,26221,26117,31025,22384,18067,26132,23917,21915,21087,23017,29119,17569,35045,26019,22165,25237,20324
"    ""43-5011""",Cargo and Freight Agents,29038,43881,24074,30248,0,26520,0,35794,30106,28225,30379,0,26249,0,23828,28491,0,0,38360,32621,0,37282,0,0,0,0
"    ""43-5021""",Couriers and Messengers,21328,0,17864,20503,17646,19910,26479,24279,22739,18723,21939,26241,19753,25570,20469,17811,31734,22655,18542,26706,0,0,18416,0,22465,17569
"    ""43-5031""",Public Safety Telecommunicators,30281,26654,0,33806,31144,28401,31777,32926,31546,31688,34921,31389,29348,28781,30741,25955,33733,0,29684,35015,31581,26474,31581,25713,29640,26751
"    ""43-5032""","Dispatchers, Except Police, Fire, and Ambulance",25989,26120,24394,28870,24242,20643,26009,26189,28623,24778,24081,25598,30410,33270,26571,0,34787,22884,24996,29166,28218,23074,25407,0,26650,26778
"    ""43-5041""","Meter Readers, Utilities",25725,0,0,27331,23757,22655,23634,0,25993,23713,27064,22589,0,28942,0,22931,0,0,0,32160,0,28315,22227,0,21586,0
"    ""43-5051""",Postal Service Clerks,38961,38653,38115,40333,39811,41113,40656,43327,39702,39738,38648,39518,36621,41083,39315,40861,40835,37520,35942,38190,42777,36244,41616,34281,40637,39526
"    ""43-5052""",Postal Service Mail Carriers,38635,38340,38409,39167,38174,38510,38868,38760,38674,38922,38770,38453,38697,39289,38526,38701,38235,39544,38203,38882,38455,39135,38665,38808,38310,38637
"    ""43-5053""","Postal Service Mail Sorters, Processors, and Processing Machine Operators",38460,39133,37949,38397,38160,0,0,38178,39962,39024,36690,45325,0,0,40264,39101,37714,0,0,38804,0,0,0,0,0,0
"    ""43-5061""","Production, Planning, and Expediting Clerks",32261,28893,27830,29675,34141,26640,23740,46468,35954,25179,33204,28524,22983,33504,31067,25800,38867,35678,34123,34209,29777,39817,28485,34490,29018,32847
"    ""43-5071""","Shipping, Receiving, and Inventory Clerks",25157,21760,25505,26201,26728,20400,26296,25716,25913,19164,26157,27414,19507,23958,25300,19366,32362,29903,25269,25667,26969,25553,25233,22515,24281,26286
"    ""43-5111""","Weighers, Measurers, Checkers, and Samplers, Recordkeeping",24652,27564,23388,23798,0,20035,30959,26064,26808,21804,23537,31325,19453,0,25920,17661,32363,0,0,28529,0,24146,34284,0,27863,21771
"    ""43-6011""",Executive Secretaries and Executive Administrative Assistants,42513,34133,36487,45862,36132,35829,40372,39511,44221,36102,47592,38322,39968,39248,41539,34074,43320,43896,29541,41766,33299,37726,40701,30473,40332,36325
"    ""43-6012""",Legal Secretaries and Administrative Assistants,31790,28243,39298,31034,28105,33696,33000,30024,41236,27126,31875,30537,37019,26937,23328,0,36077,29673,17875,34905,0,29017,29246,23302,40454,29116
"    ""43-6013""",Medical Secretaries and Administrative Assistants,25757,26040,24981,26236,26111,22572,26051,26076,27424,22326,26835,27544,21784,26155,24357,22348,31513,28009,26626,27595,25285,22280,27086,26874,22250,24633
"    ""43-6014""","Secretaries & Administrative Assistants, Except Legal, Medical, & Executive",24873,23420,24226,27008,24408,21359,25094,25450,27396,21176,26021,21572,21041,24288,23125,21417,29161,24412,25238,24405,23606,22136,24909,25019,25036,23585
"    ""43-9021""",Data Entry Keyers,24727,22888,0,28139,26402,20585,22819,24281,25127,17708,25762,23975,19798,26034,25439,21148,26816,22258,20302,31035,24757,23588,23185,22508,24013,20478
"    ""43-9022""",Word Processors and Typists,29641,0,0,35661,24254,0,0,28681,34401,34814,29385,0,0,0,0,0,0,0,0,35009,0,0,0,0,0,0
"    ""43-9031""",Desktop Publishers,23613,0,0,29082,0,0,17451,0,29887,0,30071,0,0,0,22869,0,0,0,0,32337,0,0,0,0,0,0
"    ""43-9041""",Insurance Claims and Policy Processing Clerks,32662,0,32476,33423,22580,24034,0,32502,33980,22916,31343,27513,26695,29507,31201,26070,0,0,0,34790,31351,22509,28049,26071,30095,33205
"    ""43-9051""","Mail Clerks and Mail Machine Operators, Except Postal Service",22292,17461,24072,26126,22498,23872,17924,17285,21956,24495,26659,24922,17188,19408,18354,18969,0,17451,25534,27232,0,0,24361,0,25092,22876
"    ""43-9061""","Office Clerks, General",23389,20171,21454,27038,22691,18165,19254,20328,24179,20690,25930,21724,19462,24298,23737,18739,22023,21284,24933,23939,21933,21658,23417,24418,22924,18931
"    ""43-9071""","Office Machine Operators, Except Computer",25310,0,25179,31727,24108,0,17482,22866,25947,18547,27020,23996,17529,29305,22655,0,29649,0,0,26011,0,0,25748,0,28503,21107
"    ""43-9081""",Proofreaders and Copy Markers,0,0,0,0,0,0,0,0,26902,0,28244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-9111""",Statistical Assistants,40774,0,0,54642,0,0,0,0,38201,56447,41117,0,0,0,0,0,0,0,0,45028,0,0,0,0,0,0
"    ""43-9199""","Office and Administrative Support Workers, All Other",24740,0,24923,23278,25489,21675,17670,22368,28422,17790,29377,24404,20443,25787,24712,19180,27363,24304,32424,26490,26133,25546,25960,27348,26829,37619
"    ""45-0000""","Farming, Fishing, and Forestry Occupations",19599,21328,25080,22563,19564,17449,18736,21848,19195,19193,20218,22377,17539,21247,22497,17748,24452,0,20802,21916,17980,24085,19434,25082,17766,17199
"    ""45-1011""","First-Line Supervisors of Farming, Fishing, and Forestry Workers",31094,0,0,32710,0,0,33599,22612,32984,0,36403,0,0,0,34666,25480,0,0,0,29290,0,0,0,0,0,0
"    ""45-2011""",Agricultural Inspectors,38520,0,29802,28038,0,0,0,0,28449,0,53549,0,0,0,0,0,0,0,0,44161,0,0,0,0,0,0
"    ""45-2021""",Animal Breeders,22898,0,0,0,0,0,23796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""45-2041""","Graders and Sorters, Agricultural Products",21002,0,0,0,0,0,0,0,20312,0,22742,0,0,0,25512,17891,0,0,0,23139,0,0,0,0,0,0
"    ""45-2091""",Agricultural Equipment Operators,18226,0,0,24796,0,0,19328,0,0,0,17776,27418,0,0,18635,17489,0,0,0,19918,0,0,0,0,0,0
"    ""45-2092""","Farmworkers and Laborers, Crop, Nursery, and Greenhouse",19608,22595,28529,25534,0,0,26253,20460,21231,24135,20178,0,0,0,20949,17603,0,0,20870,21575,0,0,18472,0,0,0
"    ""45-2093""","Farmworkers, Farm, Ranch, and Aquacultural Animals",18364,0,20950,20265,23139,0,17671,0,19177,21082,17717,22289,17611,0,24768,0,22109,0,20483,20372,17521,0,0,0,17376,0
"    ""45-2099""","Agricultural Workers, All Other",18022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""45-4011""",Forest and Conservation Workers,28438,0,0,0,0,0,0,0,0,0,28391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""45-4022""",Logging Equipment Operators,26063,0,0,0,31394,0,0,0,0,0,0,0,0,34460,0,0,0,0,0,0,0,38888,0,0,0,0
"    ""45-4023""",Log Graders and Scalers,27639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27842,0,0,0,0
"    ""45-4029""","Logging Workers, All Other",17753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-0000""",Construction and Extraction Occupations,30578,29169,29156,30744,32213,23794,29011,29624,31283,24295,31604,27446,24962,30291,27537,23382,33699,34223,27201,30302,29072,26849,29743,29072,29694,28223
"    ""47-1011""",First-Line Supervisors of Construction Trades and Extraction Workers,46155,39215,45805,47064,51129,33341,42286,52252,43786,37862,50415,40715,28135,48913,41879,35369,51763,49405,43295,47394,39144,40447,40939,43753,43610,47729
"    ""47-2011""",Boilermakers,40339,34466,0,0,36580,0,0,34456,0,0,44157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2021""",Brickmasons and Blockmasons,36623,0,0,31196,34772,0,36677,0,38803,36140,33917,39418,0,34237,34114,32921,0,0,0,45199,0,0,0,0,42442,0
"    ""47-2022""",Stonemasons,26831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2031""",Carpenters,31699,26731,32880,30855,36359,29126,28603,34165,31435,22359,34624,34228,22824,35186,29260,26118,32126,34409,25825,32005,32049,24616,27990,22514,31208,27749
"    ""47-2041""",Carpet Installers,25991,0,0,0,0,0,0,0,24984,0,24545,0,0,0,0,0,0,0,0,28721,0,0,0,0,23130,0
"    ""47-2042""","Floor Layers, Except Carpet, Wood, and Hard Tiles",28805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41720,0,0,0,0,0,0
"    ""47-2043""",Floor Sanders and Finishers,28569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2044""",Tile and Stone Setters,24059,0,0,0,0,0,0,31564,24500,25052,23001,0,0,0,0,0,0,0,0,26452,0,0,23919,0,27695,0
"    ""47-2051""",Cement Masons and Concrete Finishers,31311,0,32665,28894,33076,0,29931,32832,33639,27122,31117,30434,24536,28347,32526,26259,34873,32736,27180,32335,34528,31345,28424,26993,28646,27529
"    ""47-2053""",Terrazzo Workers and Finishers,31467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2061""",Construction Laborers,26796,25926,25213,27267,26282,18189,24052,27019,27931,21974,27757,24796,21607,25806,26021,20303,28237,31305,23867,27007,28055,24194,26855,25120,26940,23738
"    ""47-2071""","Paving, Surfacing, and Tamping Equipment Operators",31673,0,27461,33517,35273,0,0,27390,33606,27732,32305,0,26140,0,0,26577,0,33594,0,34113,0,27594,0,0,31888,0
"    ""47-2072""",Pile Driver Operators,49316,0,0,41214,43916,0,0,48645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2073""",Operating Engineers and Other Construction Equipment Operators,33802,27894,29302,34849,37139,27133,34785,31930,35637,28017,36000,29613,26906,33436,34489,25424,37940,36784,31740,34187,34065,29018,30412,35871,29781,32258
"    ""47-2081""",Drywall and Ceiling Tile Installers,29429,28567,32750,35067,32032,0,35236,0,28914,27171,0,34180,0,0,31457,0,46305,0,0,33049,0,0,29328,0,0,0
"    ""47-2111""",Electricians,33875,35594,36962,34351,39968,28899,34696,35314,33402,25115,35673,34267,33109,35397,28118,24829,42388,35234,31511,38689,30717,33282,30817,25487,35506,34167
"    ""47-2121""",Glaziers,27742,0,31961,28560,37406,27017,0,30804,28356,27067,26007,0,22533,0,28245,20875,0,27828,0,28410,0,0,27593,0,25225,29662
"    ""47-2131""","Insulation Workers, Floor, Ceiling, and Wall",30598,0,0,32668,43440,0,29291,0,28564,21055,32042,27783,0,33208,0,0,0,33699,0,0,0,0,32493,0,25812,0
"    ""47-2132""","Insulation Workers, Mechanical",36834,0,0,0,0,0,0,0,40630,0,39074,0,0,0,0,0,0,0,0,36119,0,0,0,0,31906,0
"    ""47-2141""","Painters, Construction and Maintenance",26891,32297,31574,30825,34007,27466,32060,29195,30090,24431,25742,28123,24001,35039,27685,27367,31172,30389,19260,29771,28062,32193,25376,28754,28457,28145
"    ""47-2142""",Paperhangers,33058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2151""",Pipelayers,30469,0,0,32268,0,0,0,0,34566,21887,31331,28779,0,0,0,22308,33449,0,25804,31877,0,36089,0,0,28957,0
"    ""47-2152""","Plumbers, Pipefitters, and Steamfitters",32834,27089,28022,35078,41614,30904,31939,33046,32748,23066,38587,32657,22452,36747,32139,25735,33904,34634,29488,28414,38096,22908,40342,32461,33420,29233
"    ""47-2161""",Plasterers and Stucco Masons,32159,0,0,0,0,0,0,0,39519,26498,0,0,0,0,0,0,0,0,0,31470,0,0,0,0,0,0
"    ""47-2171""",Reinforcing Iron and Rebar Workers,36929,0,0,36380,37525,0,0,31827,39043,33520,40442,0,0,0,0,0,0,0,0,28491,0,0,0,0,42505,0
"    ""47-2181""",Roofers,27389,0,25572,26672,36071,26931,0,29392,28014,22972,29102,35746,0,26203,26028,26285,27813,0,21670,34945,0,0,26172,0,34641,0
"    ""47-2211""",Sheet Metal Workers,32341,27895,32781,33568,35343,0,29662,40804,32895,0,33440,31240,0,31698,30247,27012,33239,36201,0,30462,23139,33692,24149,0,32498,29946
"    ""47-2221""",Structural Iron and Steel Workers,31869,34522,33350,38657,33303,0,0,33128,0,28121,34721,0,0,0,29975,32282,40014,0,0,35859,0,0,0,0,35825,0
"    ""47-2231""",Solar Photovoltaic Installers,41615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58027,0,0,0,0,0,0
"    ""47-3011""","Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",28023,0,0,0,0,0,28893,0,32579,0,0,0,0,27987,0,0,0,0,0,29654,0,0,0,0,0,0
"    ""47-3012""",Helpers--Carpenters,29122,0,0,28991,33799,26406,0,0,29548,0,30103,0,0,0,0,0,0,0,0,25071,0,0,0,0,0,0
"    ""47-3013""",Helpers--Electricians,26016,0,26088,26943,25402,20279,26721,24680,26936,22544,25252,27028,23881,27794,23152,22800,29224,0,25624,27313,24209,25312,0,0,0,0
"    ""47-3014""","Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",23346,0,26419,0,23139,0,0,0,23244,0,23987,0,0,0,0,0,0,0,0,28696,0,0,0,0,18009,0
"    ""47-3015""","Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",26284,27025,24819,28028,28060,24555,20660,23170,26342,24092,32609,22448,0,24729,17206,18828,28877,30626,0,25906,28964,24054,0,18607,0,19532
"    ""47-3016""",Helpers--Roofers,26241,0,0,0,0,0,0,0,28921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-3019""","Helpers, Construction Trades, All Other",24894,0,0,25967,32300,17635,28170,28436,27602,17521,27690,0,0,0,22989,20663,0,31120,0,0,0,20810,0,22278,22914,0
"    ""47-4011""",Construction and Building Inspectors,40909,41512,35456,48316,41133,27076,35152,37176,42743,36170,43983,36003,30181,40187,36769,29812,39651,37302,36907,41937,35882,40874,46074,36147,35210,34680
"    ""47-4021""",Elevator and Escalator Installers and Repairers,45272,0,0,0,0,0,0,0,57982,0,48831,0,0,0,50111,0,0,0,0,0,0,0,0,0,0,0
"    ""47-4031""",Fence Erectors,26323,0,0,28572,20273,0,0,0,28590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-4041""",Hazardous Materials Removal Workers,32329,0,0,36599,32597,0,0,32704,31986,27284,31697,0,0,0,0,0,0,0,0,28729,0,33098,0,0,0,0
"    ""47-4051""",Highway Maintenance Workers,26662,27371,33650,30409,28910,25572,20913,27252,27703,0,27723,27226,0,32875,26584,0,0,35232,28180,30507,27932,24920,0,24036,26756,25873
"    ""47-4061""",Rail-Track Laying and Maintenance Equipment Operators,41425,0,0,0,0,0,0,0,56489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-4071""",Septic Tank Servicers and Sewer Pipe Cleaners,26034,0,29613,31487,28589,0,0,28417,28680,0,25910,28731,0,0,0,0,34867,28836,0,24714,0,0,0,0,0,0
"    ""47-4090""",Miscellaneous Construction and Related Workers,26072,0,0,32090,42717,0,0,0,26879,0,20290,0,0,0,0,0,0,0,0,24772,0,0,0,0,0,0
"    ""47-5011""","Derrick Operators, Oil and Gas",36062,31493,0,0,0,0,0,36071,0,0,40991,0,0,35608,0,0,38401,34637,35326,0,0,0,0,0,0,57836
"    ""47-5012""","Rotary Drill Operators, Oil and Gas",41851,61729,0,0,0,0,0,46042,41978,0,43511,0,0,0,0,0,0,45431,35721,41867,0,0,47667,0,0,60918
"    ""47-5013""","Service Unit Operators, Oil and Gas",33351,32803,0,0,36845,0,32771,30596,29680,0,31963,0,37779,34615,0,34956,33915,35119,25760,34304,0,0,45393,33644,0,35672
"    ""47-5022""","Excavating and Loading Machine and Dragline Operators, Surface Mining",32626,23168,0,34824,23589,0,34815,0,33750,27934,34512,28868,28718,32212,31360,27642,34065,32577,0,32138,0,36015,0,0,26991,0
"    ""47-5041""",Continuous Mining Machine Operators,32073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-5044""","Loading and Moving Machine Operators, Underground Mining",29429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-5051""","Rock Splitters, Quarry",26477,0,0,27589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-5071""","Roustabouts, Oil and Gas",32199,28752,30996,0,31713,0,32997,31529,33033,0,31745,0,27829,34838,19273,29677,33343,34186,26584,32760,0,0,33175,33420,0,35494
"    ""47-5081""",Helpers--Extraction Workers,26791,0,0,0,0,0,23217,27771,28323,0,27578,0,0,28886,0,24017,26965,31083,0,34272,0,0,42352,0,0,0
"    ""47-5097""","Earth Drillers, Ex Oil&Gas; & Explosives Wkrs, Ordnance Handls & Blasters",32268,0,36217,32039,0,0,39736,32062,31718,31699,0,32101,0,0,32603,0,32360,35111,0,32950,0,0,0,0,0,0
"    ""47-5098""","Underground Mining Machine Operators and Extraction Workers, All Other",0,0,0,0,0,0,0,0,43804,0,0,0,0,0,0,0,41905,35124,0,34987,0,0,0,0,0,0
