SOC,SOC Title,Statewide,Abilene,Amarillo,Austin-Round Rock,Beaumont-Port Arthur,Brownsville-Harlingen,College Station-Bryan,Corpus Christi,Dallas-Fort Worth-Arlington,El Paso,Houston-The Woodlands-Sugarland,Killeen-Temple,Laredo,Longview,Lubbock,McAllen-Edinburg-Mission,Midland,Odessa,San Angelo,San Antonio-New Braunfels,Sherman-Denison,Texarkana,Tyler,Victoria,waco,Wichita Falls
"    ""41-1011""",First-Line Supervisors of Retail Sales Workers,54147,54140,51454,53306,54796,50346,52048,54468,55249,46681,57115,51423,52646,47717,52289,57047,59806,73034,56786,52340,52673,48842,53147,50126,53078,46347
"    ""41-1012""",First-Line Supervisors of Non-Retail Sales Workers,101327,71669,94881,89770,123701,66688,83057,75538,105336,83093,113048,78666,66830,101641,81291,73082,116741,105173,77508,83013,85834,63497,103646,81954,110665,84783
"    ""41-2011""",Cashiers,26179,24344,25403,27425,26377,24858,26498,26662,25842,23942,26605,26112,25726,23351,23849,25871,30603,29833,24976,26905,25999,23187,24673,25979,25652,24885
"    ""41-2012""",Gambling Change Persons and Booth Cashiers,40315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""41-2021""",Counter and Rental Clerks,42183,36078,40592,42998,39306,36424,38479,40706,41886,37945,44293,38459,44159,47706,35785,39931,41000,48461,44243,40126,44020,39948,47084,35840,39169,35728
"    ""41-2022""",Parts Salespersons,39027,44111,45616,40390,38588,35311,40701,40935,40073,35781,37214,35936,33764,40739,40593,32700,49736,41041,49543,40004,41932,54029,40073,39217,41334,35660
"    ""41-2031""",Retail Salespersons,32901,37460,32448,32661,47383,26472,29662,30483,33889,27625,31162,30613,30357,31221,37995,30338,38143,36310,31541,33380,33374,32097,30591,29394,30550,32558
"    ""41-3011""",Advertising Sales Agents,108475,0,0,99827,0,0,77453,55245,0,97045,0,0,0,0,50243,80755,0,0,0,66210,74534,53688,67046,51670,83830,0
"    ""41-3021""",Insurance Sales Agents,87643,66632,80568,71737,49956,66013,81768,74789,115007,48537,77499,74491,46598,66604,86629,105939,64658,66616,56611,78421,68896,51428,73325,77100,79038,67188
"    ""41-3031""","Securities, Commodities, and Financial Services Sales Agents",115472,66366,126540,100889,105402,58523,114939,110721,117633,70748,136857,75016,73752,100971,101140,82757,0,144125,83110,87269,0,84369,107140,94653,77168,92769
"    ""41-3041""",Travel Agents,49391,0,0,46401,0,0,0,0,0,39164,52533,0,0,0,0,35830,0,0,0,45000,0,0,0,0,0,0
"    ""41-3091""","Sales Reps of Svcs, Ex Advertising, Insurance, Fin Svcs & Travel",76994,49768,70611,73162,84682,46975,63906,56259,80557,58209,79832,66242,52585,84364,69428,51190,111163,90041,68341,65643,82434,52839,68446,73260,54492,47049
"    ""41-4011""","Sales Rep., Wholesale & Manufacturing, Technical & Scientific Products",116829,108379,0,127887,0,100915,94866,102302,109510,0,114329,0,0,109584,93938,123669,113256,110456,80270,110162,0,83011,116280,95705,105925,0
"    ""41-4012""","Sales Rep., Wholesale & Manufacturing, Except Tech. & Scientific Products",88871,70248,77407,74654,89366,72924,79652,80911,88170,67121,100347,82035,64829,88553,74905,68397,90193,109843,83480,87551,74196,75495,67218,80399,82233,61989
"    ""41-9011""",Demonstrators and Product Promoters,46467,28734,24420,37575,30847,34461,0,0,53805,39404,41380,0,40522,0,42344,0,0,31688,0,47119,0,0,0,0,0,27016
"    ""41-9012""",Models,42476,0,0,0,0,0,0,0,45483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""41-9021""",Real Estate Brokers,0,0,0,0,0,0,0,0,0,47470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""41-9022""",Real Estate Sales Agents,80099,46027,67693,84070,52999,46808,67762,52984,82925,71995,79411,66318,37264,55598,57904,59105,120953,63224,0,80774,62287,77972,71573,43666,0,125995
"    ""41-9031""",Sales Engineers,145679,0,0,151579,142788,0,193715,163072,139788,0,145272,78771,0,149562,148367,0,131509,113109,0,136730,0,0,0,0,118458,0
"    ""41-9041""",Telemarketers,38758,0,0,41602,0,0,0,43762,43498,23222,35065,0,0,23132,41908,0,0,0,32973,47505,41796,0,38524,0,27901,0
"    ""41-9091""","Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",49236,0,0,41383,0,0,0,0,58129,0,0,0,0,0,0,0,0,0,0,29782,0,0,0,0,0,0
"    ""41-9099""","Sales and Related Workers, All Other",39397,32571,29771,39313,31572,33004,31942,0,40644,35767,41193,31436,30626,37841,0,32286,0,45308,0,43991,42805,34897,0,31925,38460,46725
"    ""43-0000""",Office and Administrative Support Occupations,47363,40604,41596,49303,45061,36366,42424,42729,49596,38519,50061,41762,37844,43041,43108,38466,51281,47431,40756,45193,42293,42262,42263,42593,42707,40374
"    ""43-1011""",First-Line Supervisors of Office and Administrative Support Workers,70640,64294,65699,76154,68148,59604,62973,64260,75321,58976,72604,64711,58567,64637,63177,58475,80532,66118,64470,63970,59624,60632,62513,63660,66858,60525
"    ""43-2011""","Switchboard Operators, Including Answering Service",32275,27382,29988,32708,29572,30024,27188,27773,32046,26522,35474,33217,0,31472,33061,31010,32636,0,28419,30415,0,0,28100,0,28543,30598
"    ""43-2021""",Telephone Operators,41431,0,0,0,0,0,0,0,51649,0,0,0,0,0,0,0,0,0,0,32683,0,0,0,0,0,0
"    ""43-2099""","Communications Equipment Operators, All Other",53903,0,0,0,0,0,0,0,55326,0,54189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-3011""",Bill and Account Collectors,42569,39585,38447,42366,37463,47104,58793,41233,42758,41681,43990,39546,35820,38912,39221,38311,42921,54641,36918,42734,30508,30342,36342,35307,37175,39496
"    ""43-3021""",Billing and Posting Clerks,44576,44446,42510,46389,40340,33881,38500,41250,45049,33129,48245,36767,33200,42400,43838,42058,49799,46297,36725,41552,40918,37072,38650,41094,39223,41440
"    ""43-3031""","Bookkeeping, Accounting, and Auditing Clerks",49532,44583,45224,49473,45569,38680,42382,47276,51285,39800,52724,42532,35798,48439,43584,39885,55674,50429,45094,49175,43532,40971,46870,45987,45423,41540
"    ""43-3041""",Gambling Cage Workers,30129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-3051""",Payroll and Timekeeping Clerks,51506,49771,60429,55503,53131,39700,54066,49870,53583,39858,53196,45528,45238,54682,47484,43087,53683,46294,48320,45663,46272,47011,51129,51714,48126,46938
"    ""43-3061""",Procurement Clerks,51298,42303,46341,49233,48655,44593,44439,45957,54965,42644,53068,48157,32704,44227,43987,43784,45035,41442,48224,48628,39483,50110,42376,0,47583,44936
"    ""43-3071""",Tellers,34011,28024,32510,34856,33725,33994,30550,31802,37161,33972,33343,32117,31412,30388,31007,30938,34021,33820,28183,34307,29075,33689,33336,30475,30761,35388
"    ""43-3099""","Financial Clerks, All Other",52627,0,36475,49894,0,0,0,0,55600,0,57890,0,42452,37037,0,0,0,0,0,44483,0,0,0,0,44753,0
"    ""43-4011""",Brokerage Clerks,64940,0,0,58776,0,0,57338,47197,65102,57640,68511,0,0,0,0,0,0,0,0,61716,0,0,46787,0,50950,0
"    ""43-4021""",Correspondence Clerks,42212,0,0,42185,0,0,0,0,46285,0,38555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-4031""","Court, Municipal, and License Clerks",44556,42471,39872,46346,48991,38690,47843,38079,46286,50644,46450,38516,43987,41445,43381,0,43518,37624,41661,42984,42412,38876,40442,40567,44229,40500
"    ""43-4041""","Credit Authorizers, Checkers, and Clerks",51814,0,0,54476,0,43392,0,0,50973,46316,56423,0,0,0,0,0,0,0,0,52354,0,0,0,0,45930,0
"    ""43-4051""",Customer Service Representatives,41210,35890,33599,40856,35182,28182,34723,32694,44329,30432,42241,36060,40205,33881,37774,33345,41636,41607,37855,39900,41800,38624,38038,37753,34601,37555
"    ""43-4061""","Eligibility Interviewers, Government Programs",44176,34255,37506,53964,35834,37357,37645,36121,50574,37249,44656,43227,37544,37122,35739,0,37296,0,40135,37920,44736,41511,39308,0,45663,41140
"    ""43-4071""",File Clerks,40997,31463,33473,39096,33790,33103,34954,32084,46696,38102,39842,35998,28585,31505,35866,30448,41439,34613,28750,47556,40997,33859,31934,33667,39421,30273
"    ""43-4081""","Hotel, Motel, and Resort Desk Clerks",26638,24164,25816,28470,24025,26153,24662,22054,27541,24791,26783,24105,23068,20705,24535,22743,31085,27984,24698,25832,0,24590,21751,23752,25185,21180
"    ""43-4111""","Interviewers, Except Eligibility and Loan",38356,33305,38389,41141,34799,36021,40017,37154,40762,29360,40872,35458,31925,55241,38479,29262,0,0,33126,36575,39008,35843,42055,34847,0,0
"    ""43-4121""","Library Assistants, Clerical",31160,23151,27878,29522,23818,24291,24119,22028,35040,30103,32843,23069,26527,26600,30686,32289,0,32588,22814,33760,25417,22447,29125,0,25318,25816
"    ""43-4131""",Loan Interviewers and Clerks,48495,39777,43937,52241,46195,40136,46356,47459,49323,42917,49056,41521,42326,44016,44893,46443,49492,49337,40960,51782,40453,41114,54593,40966,44161,47720
"    ""43-4141""",New Accounts Clerks,40567,36469,36635,40013,41291,0,38822,36536,43571,32596,39648,40435,36003,36090,37386,38618,39180,40644,36047,42580,35496,37689,47119,37905,48146,36916
"    ""43-4151""",Order Clerks,39825,30026,34834,39290,0,29530,44791,34432,38701,25140,46033,33480,31666,41285,39589,36473,46217,46112,34663,38525,42427,36099,29741,33528,42533,24605
"    ""43-4161""","Human Resources Assistants, Except Payroll and Timekeeping",48931,45406,40604,50415,41989,37816,46841,43327,50891,44691,52083,46182,34625,44163,41973,40933,48301,48718,48530,47381,40743,40885,38534,42215,48141,42043
"    ""43-4171""",Receptionists and Information Clerks,33468,31572,31015,33944,29750,24966,29917,30340,35534,26459,34011,25373,26152,34697,33183,28502,34639,33880,28949,32226,30920,27108,30832,31290,31904,29306
"    ""43-4181""",Reservation and Transportation Ticket Agents and Travel Clerks,63219,0,0,63448,0,39500,0,56258,62668,62364,68697,33082,41070,0,0,45273,0,0,0,53112,0,0,0,0,0,0
"    ""43-4199""","Information and Record Clerks, All Other",43713,42489,42045,39887,51160,36781,37509,33448,47249,44619,46273,48052,29760,33839,35491,39613,41787,37209,43364,46118,32973,52414,35168,35378,45904,39157
"    ""43-5011""",Cargo and Freight Agents,50761,54799,64929,52392,0,55082,0,59612,51278,50622,51377,0,39395,0,30333,49149,0,0,64176,55782,0,56645,0,0,0,0
"    ""43-5021""",Couriers and Messengers,32933,0,28496,29533,26517,33600,32816,34254,33042,26590,35055,29445,29171,30930,33323,28549,38398,28209,33181,33505,0,0,26380,0,32353,26736
"    ""43-5031""",Public Safety Telecommunicators,44476,37729,0,47945,46278,32538,42296,42298,47636,41641,48344,43666,39257,37289,42881,33650,41565,0,38782,43541,39780,36287,41286,44819,39452,35444
"    ""43-5032""","Dispatchers, Except Police, Fire, and Ambulance",50213,42892,43312,48804,46376,40274,41640,45685,58447,42967,49656,39466,45501,52126,47002,0,58628,50160,47872,46241,44069,36813,41929,0,42175,43906
"    ""43-5041""","Meter Readers, Utilities",43423,0,0,40045,43059,36017,33280,0,43969,33879,37796,36208,0,43147,0,40040,0,0,0,61541,0,32177,44960,0,50649,0
"    ""43-5051""",Postal Service Clerks,58011,55449,59333,56867,59788,58600,59706,59719,59871,58559,58427,55371,56966,59626,57955,58977,57341,53261,52251,55771,59237,55026,61682,54638,59680,58915
"    ""43-5052""",Postal Service Mail Carriers,60623,58724,59510,61235,58435,60435,60801,59923,61285,60168,60295,59135,61554,63152,59751,63179,56184,57562,57628,61447,61283,62719,61990,59220,60160,57872
"    ""43-5053""","Postal Service Mail Sorters, Processors, and Processing Machine Operators",60692,55155,57966,59724,62934,0,0,57490,62436,57419,58752,59468,0,0,57370,57612,54835,0,0,59538,0,0,0,0,0,0
"    ""43-5061""","Production, Planning, and Expediting Clerks",59084,50979,38983,53888,66445,44768,44734,68493,61163,45409,61733,47288,47548,55350,51533,44135,63114,62845,54571,56583,59360,61884,47318,58407,50043,50930
"    ""43-5071""","Shipping, Receiving, and Inventory Clerks",41094,42240,36362,40558,42851,32839,37883,42165,41741,31196,43739,41157,30886,37839,35633,32848,46233,46428,35009,38320,40934,47162,38833,40218,38190,38343
"    ""43-5111""","Weighers, Measurers, Checkers, and Samplers, Recordkeeping",41058,38416,36495,40132,0,28377,38845,46776,42654,28392,41476,40487,33067,0,36877,31920,102227,0,0,40576,0,33771,36260,0,34971,26913
"    ""43-6011""",Executive Secretaries and Executive Administrative Assistants,70113,54551,58261,69575,61503,56637,62223,58952,72785,64173,74776,58169,53687,68648,59497,58921,81990,65572,47435,63679,51969,64783,59476,62604,57707,62329
"    ""43-6012""",Legal Secretaries and Administrative Assistants,59214,49358,56216,59193,35464,38095,54032,38700,68495,40003,59540,45341,46789,45379,44454,0,49153,42129,35103,53900,0,40467,50523,31731,53282,36460
"    ""43-6013""",Medical Secretaries and Administrative Assistants,40164,32962,36803,40716,33912,39660,41083,37436,42109,31820,42266,39774,32282,35731,33994,33693,41111,38832,33841,41055,41755,37176,37869,33724,34680,36474
"    ""43-6014""","Secretaries & Administrative Assistants, Except Legal, Medical, & Executive",43540,37448,37810,45153,41569,34069,39398,41001,46118,37713,46525,34390,33882,39870,38939,36754,43656,42599,37262,40984,37121,36502,39064,41555,39279,35833
"    ""43-9021""",Data Entry Keyers,37515,32438,0,37772,47385,29369,33307,34048,38091,25011,38526,31029,26008,39270,31538,36611,40868,32204,29117,38398,34913,32232,33872,35058,31907,33043
"    ""43-9022""",Word Processors and Typists,44363,0,0,41755,32579,0,0,40826,48698,41892,44000,0,0,0,0,0,0,0,0,45453,0,0,0,0,0,0
"    ""43-9031""",Desktop Publishers,55483,0,0,61997,0,0,31623,0,62487,0,59088,0,0,0,26559,0,0,0,0,54068,0,0,0,0,0,0
"    ""43-9041""",Insurance Claims and Policy Processing Clerks,47335,0,55452,51368,31750,39439,0,53988,48324,40708,46913,44860,50480,42870,52807,40533,0,0,0,45353,44797,42222,48741,41703,44478,38457
"    ""43-9051""","Mail Clerks and Mail Machine Operators, Except Postal Service",35067,23403,33830,34275,30491,33778,25264,31206,34415,35853,38916,37601,24598,26690,28054,32864,0,29359,32455,37433,0,0,38423,0,39931,37810
"    ""43-9061""","Office Clerks, General",44316,37350,39939,47690,42832,32005,38476,40255,44843,36673,49991,39694,31412,41754,41562,33106,48819,46118,39646,41357,37998,38922,40403,38753,40288,35275
"    ""43-9071""","Office Machine Operators, Except Computer",43441,0,32259,41736,28992,0,37856,28048,44686,31209,46922,34715,24130,42417,32926,0,37059,0,0,40486,0,0,30523,0,57418,39864
"    ""43-9081""",Proofreaders and Copy Markers,0,0,0,0,0,0,0,0,49775,0,42969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-9111""",Statistical Assistants,63893,0,0,59248,0,0,0,0,65133,76405,61148,0,0,0,0,0,0,0,0,63936,0,0,0,0,0,0
"    ""43-9199""","Office and Administrative Support Workers, All Other",47989,0,41043,45154,51240,36340,31104,37582,50606,35970,50879,45488,40402,47821,45098,37004,49960,45013,43019,48671,38585,42651,40203,42439,38504,50885
"    ""45-0000""","Farming, Fishing, and Forestry Occupations",36330,30521,38405,35906,43673,27091,39333,38151,32788,34006,42324,32823,32166,44135,35671,30409,45920,0,34563,35242,29261,48554,35417,39294,38792,27745
"    ""45-1011""","First-Line Supervisors of Farming, Fishing, and Forestry Workers",59658,0,0,66443,0,0,77217,56448,48275,0,71084,0,0,0,53886,51225,0,0,0,52693,0,0,0,0,0,0
"    ""45-2011""",Agricultural Inspectors,67633,0,54739,60052,0,0,0,0,64023,0,77222,0,0,0,0,0,0,0,0,61973,0,0,0,0,0,0
"    ""45-2021""",Animal Breeders,42412,0,0,0,0,0,49836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""45-2041""","Graders and Sorters, Agricultural Products",30846,0,0,0,0,0,0,0,31904,0,32721,0,0,0,29715,28186,0,0,0,29363,0,0,0,0,0,0
"    ""45-2091""",Agricultural Equipment Operators,29497,0,0,37148,0,0,28047,0,0,0,25285,31893,0,0,41141,29097,0,0,0,34736,0,0,0,0,0,0
"    ""45-2092""","Farmworkers and Laborers, Crop, Nursery, and Greenhouse",29348,24397,29007,31463,0,0,29696,41113,28851,33948,28692,0,0,0,27392,23660,0,0,29293,30648,0,0,28626,0,0,0
"    ""45-2093""","Farmworkers, Farm, Ranch, and Aquacultural Animals",34551,0,29818,33452,36540,0,28875,0,32219,28368,44028,31093,22274,0,41850,0,41086,0,29714,35215,28793,0,0,0,28550,0
"    ""45-2099""","Agricultural Workers, All Other",29412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""45-4011""",Forest and Conservation Workers,47178,0,0,0,0,0,0,0,0,0,51713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""45-4022""",Logging Equipment Operators,47435,0,0,0,47492,0,0,0,0,0,0,0,0,51239,0,0,0,0,0,0,0,53268,0,0,0,0
"    ""45-4023""",Log Graders and Scalers,34767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69673,0,0,0,0
"    ""45-4029""","Logging Workers, All Other",24982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-0000""",Construction and Extraction Occupations,53920,50048,51602,53078,60478,42414,51775,53092,52215,40837,57481,47579,44511,52706,49431,42608,60971,57815,48310,50734,45477,47791,50938,52711,49472,52348
"    ""47-1011""",First-Line Supervisors of Construction Trades and Extraction Workers,78666,69006,70962,76358,78778,65150,99477,83289,73226,57700,82684,69676,57139,71145,73372,64371,101364,88740,85393,71379,67091,70573,64679,62308,78898,88541
"    ""47-2011""",Boilermakers,71456,54609,0,0,67740,0,0,71642,0,0,73160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2021""",Brickmasons and Blockmasons,54052,0,0,46793,47940,0,49004,0,53452,47878,52619,53854,0,48543,51863,45585,0,0,0,60794,0,0,0,0,52515,0
"    ""47-2022""",Stonemasons,43684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2031""",Carpenters,47415,45729,49395,44875,56112,38151,49089,44984,46206,40881,49864,47854,36876,48101,41124,39483,47742,52388,42710,47714,44559,37789,41423,35841,42547,44364
"    ""47-2041""",Carpet Installers,45043,0,0,0,0,0,0,0,45872,0,43500,0,0,0,0,0,0,0,0,38149,0,0,0,0,42922,0
"    ""47-2042""","Floor Layers, Except Carpet, Wood, and Hard Tiles",41223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45515,0,0,0,0,0,0
"    ""47-2043""",Floor Sanders and Finishers,35585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2044""",Tile and Stone Setters,39065,0,0,0,0,0,0,50224,38699,35839,41462,0,0,0,0,0,0,0,0,33704,0,0,34916,0,36663,0
"    ""47-2051""",Cement Masons and Concrete Finishers,43313,0,44693,44208,49852,0,42598,45564,42933,36350,43763,41244,34333,38400,43405,41202,58562,42283,38202,42349,42396,41432,38205,38007,43834,38232
"    ""47-2053""",Terrazzo Workers and Finishers,43174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2061""",Construction Laborers,39074,42550,35196,35812,40266,36097,37534,36782,40286,31884,42045,33831,30722,35809,38693,27740,40261,45853,34879,36574,31810,33506,37797,35624,36608,33576
"    ""47-2071""","Paving, Surfacing, and Tamping Equipment Operators",44060,0,33895,45435,45503,0,0,41313,47224,39740,42586,0,39594,0,0,38361,0,51028,0,45064,0,32195,0,0,44165,0
"    ""47-2072""",Pile Driver Operators,75189,0,0,57216,60558,0,0,62932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2073""",Operating Engineers and Other Construction Equipment Operators,50299,45027,44890,47832,58327,32932,43100,48969,47988,42174,54668,44152,38258,50949,49507,36321,52454,57102,46306,45223,41277,41209,44133,47218,47780,42843
"    ""47-2081""",Drywall and Ceiling Tile Installers,43634,36801,41052,44960,42390,0,53628,0,45164,41973,0,44376,0,0,41978,0,46432,0,0,39094,0,0,38244,0,0,0
"    ""47-2111""",Electricians,60089,56174,67202,63473,70485,48788,59963,58773,58064,44171,61929,54060,53377,53613,48598,50036,69113,56491,49326,59815,47776,53953,54091,53082,58116,54342
"    ""47-2121""",Glaziers,43540,0,43200,42558,50316,49452,0,40049,45457,36422,42335,0,30402,0,40955,34925,0,42106,0,41497,0,0,41094,0,36978,40204
"    ""47-2131""","Insulation Workers, Floor, Ceiling, and Wall",52285,0,0,62842,59846,0,52852,0,52221,42075,43074,52072,0,48077,0,0,0,48439,0,0,0,0,63239,0,43764,0
"    ""47-2132""","Insulation Workers, Mechanical",60596,0,0,0,0,0,0,0,49114,0,68199,0,0,0,0,0,0,0,0,53015,0,0,0,0,50241,0
"    ""47-2141""","Painters, Construction and Maintenance",42404,44788,37526,40500,45661,38867,46527,46673,43449,32906,41269,38229,32180,45270,38074,42115,45221,42700,37212,43244,36679,51748,31542,41992,38876,35964
"    ""47-2142""",Paperhangers,50582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2151""",Pipelayers,41732,0,0,45714,0,0,0,0,41961,29443,40183,36924,0,0,0,36353,52673,0,38641,44400,0,36230,0,0,31681,0
"    ""47-2152""","Plumbers, Pipefitters, and Steamfitters",59839,53212,55131,61164,71856,54285,47806,58761,59655,45207,64043,50070,36828,62261,57842,50504,53036,54753,54525,52837,50955,46237,55699,50481,54382,51877
"    ""47-2161""",Plasterers and Stucco Masons,51517,0,0,0,0,0,0,0,56320,38176,0,0,0,0,0,0,0,0,0,38968,0,0,0,0,0,0
"    ""47-2171""",Reinforcing Iron and Rebar Workers,54831,0,0,50557,60009,0,0,72839,49007,50074,58042,0,0,0,0,0,0,0,0,51501,0,0,0,0,56552,0
"    ""47-2181""",Roofers,42564,0,37374,41628,39463,42652,0,44683,41491,36989,43535,54273,0,36948,43232,42978,47074,0,35014,44855,0,0,37949,0,44103,0
"    ""47-2211""",Sheet Metal Workers,53126,50849,45451,58072,56615,0,38777,65043,54011,0,52651,50327,0,56499,49518,36387,50939,52322,0,46912,32845,56443,34906,0,46876,51954
"    ""47-2221""",Structural Iron and Steel Workers,53440,45599,39880,64810,58474,0,0,50784,0,36100,55762,0,0,0,40702,40342,54070,0,0,55747,0,0,0,0,44045,0
"    ""47-2231""",Solar Photovoltaic Installers,57505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58620,0,0,0,0,0,0
"    ""47-3011""","Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",41125,0,0,0,0,0,36375,0,43086,0,0,0,0,37790,0,0,0,0,0,37336,0,0,0,0,0,0
"    ""47-3012""",Helpers--Carpenters,40818,0,0,38159,42669,35330,0,0,37868,0,41911,0,0,0,0,0,0,0,0,37091,0,0,0,0,0,0
"    ""47-3013""",Helpers--Electricians,39607,0,39372,41589,39930,28130,39862,37736,39667,30489,40358,39199,31104,29828,33867,29276,44549,0,37581,37876,36086,35009,0,0,0,0
"    ""47-3014""","Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",34311,0,35398,0,30046,0,0,0,31715,0,38403,0,0,0,0,0,0,0,0,31868,0,0,0,0,24864,0
"    ""47-3015""","Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",40596,32035,38359,39731,42352,33327,30636,39854,36601,36637,45248,31563,0,38544,30490,30522,41075,38576,0,34445,38231,38976,0,31984,0,28539
"    ""47-3016""",Helpers--Roofers,33605,0,0,0,0,0,0,0,36262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-3019""","Helpers, Construction Trades, All Other",39899,0,0,36874,48879,24287,31622,41001,43073,27596,39623,0,0,0,33510,29346,0,44865,0,0,0,27815,0,30279,31355,0
"    ""47-4011""",Construction and Building Inspectors,75955,71572,70181,72635,63747,43975,53688,63848,74603,62178,80505,68238,47997,60534,59811,48250,70957,66215,49746,66490,58806,62173,80162,50387,53379,57569
"    ""47-4021""",Elevator and Escalator Installers and Repairers,89598,0,0,0,0,0,0,0,94156,0,85017,0,0,0,87910,0,0,0,0,0,0,0,0,0,0,0
"    ""47-4031""",Fence Erectors,39884,0,0,42888,32522,0,0,0,45470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-4041""",Hazardous Materials Removal Workers,48615,0,0,67584,44233,0,0,43244,47680,48125,43131,0,0,0,0,0,0,0,0,42594,0,42584,0,0,0,0
"    ""47-4051""",Highway Maintenance Workers,40868,30966,37872,42397,44226,29828,32256,45909,42037,0,44013,37160,0,50813,36737,0,0,43032,40151,38218,38233,35402,0,33914,40315,36497
"    ""47-4061""",Rail-Track Laying and Maintenance Equipment Operators,63184,0,0,0,0,0,0,0,59625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-4071""",Septic Tank Servicers and Sewer Pipe Cleaners,39633,0,36886,49561,43357,0,0,47978,38275,0,39022,35545,0,0,0,0,40856,47247,0,36824,0,0,0,0,0,0
"    ""47-4090""",Miscellaneous Construction and Related Workers,46628,0,0,64857,70466,0,0,0,44293,0,43623,0,0,0,0,0,0,0,0,46165,0,0,0,0,0,0
"    ""47-5011""","Derrick Operators, Oil and Gas",56784,44647,0,0,0,0,0,54055,0,0,63824,0,0,47524,0,0,51231,47698,48717,0,0,0,0,0,0,58077
"    ""47-5012""","Rotary Drill Operators, Oil and Gas",73183,90122,0,0,0,0,0,68580,68937,0,75932,0,0,0,0,0,0,70403,58922,92317,0,0,78917,0,0,77874
"    ""47-5013""","Service Unit Operators, Oil and Gas",60378,48924,0,0,60617,0,59135,55267,58602,0,64263,0,55164,49798,0,58886,52101,55192,46344,62405,0,0,73803,52882,0,70081
"    ""47-5022""","Excavating and Loading Machine and Dragline Operators, Surface Mining",46938,37973,0,48288,41416,0,46904,0,50644,38585,45554,47085,37648,44368,43323,38127,53744,52949,0,48605,0,49026,0,0,36824,0
"    ""47-5041""",Continuous Mining Machine Operators,51829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-5044""","Loading and Moving Machine Operators, Underground Mining",40640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-5051""","Rock Splitters, Quarry",34904,0,0,33196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-5071""","Roustabouts, Oil and Gas",46371,41994,48340,0,45393,0,46241,43176,52142,0,48803,0,42592,45194,39257,41750,45321,49918,43295,44135,0,0,50108,46794,0,40184
"    ""47-5081""",Helpers--Extraction Workers,40660,0,0,0,0,0,31557,37870,35259,0,41106,0,0,41509,0,41325,43297,45431,0,37253,0,0,45021,0,0,0
"    ""47-5097""","Earth Drillers, Ex Oil&Gas; & Explosives Wkrs, Ordnance Handls & Blasters",53759,0,51054,46533,0,0,54425,53335,51821,46664,0,50459,0,0,48653,0,54469,58400,0,56750,0,0,0,0,0,0
"    ""47-5098""","Underground Mining Machine Operators and Extraction Workers, All Other",0,0,0,0,0,0,0,0,72031,0,0,0,0,0,0,0,79419,60162,0,55019,0,0,0,0,0,0
