SOC,SOC Title,Statewide,Abilene,Amarillo,Austin-Round Rock,Beaumont-Port Arthur,Brownsville-Harlingen,College Station-Bryan,Corpus Christi,Dallas-Fort Worth-Arlington,El Paso,Houston-The Woodlands-Sugarland,Killeen-Temple,Laredo,Longview,Lubbock,McAllen-Edinburg-Mission,Midland,Odessa,San Angelo,San Antonio-New Braunfels,Sherman-Denison,Texarkana,Tyler,Victoria,waco,Wichita Falls
"    ""41-1011""",First-Line Supervisors of Retail Sales Workers,45642,45373,43665,45861,46630,41343,43594,45283,46471,39076,48216,42535,44343,40484,44182,47978,51901,59499,46814,44789,43977,40957,44724,43172,44531,39612
"    ""41-1012""",First-Line Supervisors of Non-Retail Sales Workers,83533,62881,78585,75341,96024,53632,70121,64755,87210,69396,92652,66920,55419,87037,68104,59012,96646,87543,66853,69021,74236,54405,86425,66792,91533,68410
"    ""41-2011""",Cashiers,23791,22222,22977,25486,23927,22558,24338,24663,23682,21911,24164,23595,23208,21562,21823,23796,27687,26822,22641,24567,23474,21504,22500,23467,23133,22639
"    ""41-2012""",Gambling Change Persons and Booth Cashiers,35352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""41-2021""",Counter and Rental Clerks,35239,30469,33866,35891,32854,31027,32085,33379,34946,31545,37618,31641,35959,40022,30177,33022,36911,42572,36738,34123,36971,33273,39169,30155,32329,30868
"    ""41-2022""",Parts Salespersons,32980,36934,38184,34096,32224,29573,33612,33489,33887,29973,31673,30824,29824,34832,34349,27761,43735,35155,40492,33571,35567,43927,34438,34039,35865,30691
"    ""41-2031""",Retail Salespersons,28527,31740,28104,28930,37899,23655,25785,26625,29576,24486,27167,26790,26593,27241,31714,26192,32573,31571,27122,29056,28762,27689,26548,25666,27179,27788
"    ""41-3011""",Advertising Sales Agents,81122,0,0,75983,0,0,59877,47203,0,75880,0,0,0,0,40801,62994,0,0,0,51767,57841,44526,52649,42372,63472,0
"    ""41-3021""",Insurance Sales Agents,68223,55098,63437,57838,41855,52678,67047,58790,87360,38538,61911,56785,38534,53729,65117,79777,52492,52958,45898,62676,54807,43855,56122,61078,63658,53224
"    ""41-3031""","Securities, Commodities, and Financial Services Sales Agents",90152,58791,99046,81078,82328,50878,91402,86381,92458,59229,104426,59524,61280,84464,80684,67369,0,109734,67051,69542,0,68083,82873,78255,63535,73957
"    ""41-3041""",Travel Agents,41426,0,0,39570,0,0,0,0,0,34968,43482,0,0,0,0,31473,0,0,0,39530,0,0,0,0,0,0
"    ""41-3091""","Sales Reps of Svcs, Ex Advertising, Insurance, Fin Svcs & Travel",61294,41922,57423,59336,66287,37449,49783,45413,64615,46822,63601,54209,44021,68401,56677,42773,87033,70629,53858,52205,63474,42951,55462,60436,45537,39546
"    ""41-4011""","Sales Rep., Wholesale & Manufacturing, Technical & Scientific Products",95280,92138,0,106267,0,85086,79859,84648,87589,0,94772,0,0,92607,75220,98128,98741,95232,67987,90193,0,64281,94200,85337,88467,0
"    ""41-4012""","Sales Rep., Wholesale & Manufacturing, Except Tech. & Scientific Products",71014,55145,63735,61807,70964,58714,64414,64062,71155,51697,79249,67148,50709,71647,60075,53219,73259,86903,68733,69694,59174,60885,54947,62880,67532,51243
"    ""41-9011""",Demonstrators and Product Promoters,38853,25965,22516,34310,30040,29827,0,0,42954,34222,35697,0,35708,0,35091,0,0,30082,0,40466,0,0,0,0,0,23993
"    ""41-9012""",Models,36226,0,0,0,0,0,0,0,41551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""41-9021""",Real Estate Brokers,0,0,0,0,0,0,0,0,0,44053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""41-9022""",Real Estate Sales Agents,63782,40232,57476,67490,43840,40079,54335,44654,67484,59949,62632,52005,33728,43935,45145,48087,91240,52922,0,64211,61067,63452,59871,37357,0,101384
"    ""41-9031""",Sales Engineers,121415,0,0,123825,116953,0,155451,135743,117451,0,125050,74615,0,127360,123265,0,109877,104703,0,115262,0,0,0,0,101400,0
"    ""41-9041""",Telemarketers,32516,0,0,34844,0,0,0,37200,35577,21548,30785,0,0,21494,33850,0,0,0,29133,40837,37600,0,31550,0,25742,0
"    ""41-9091""","Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",40215,0,0,35001,0,0,0,0,46406,0,0,0,0,0,0,0,0,0,0,26674,0,0,0,0,0,0
"    ""41-9099""","Sales and Related Workers, All Other",33667,29195,27325,35297,29009,29070,28930,0,34442,31020,34868,28480,27736,32739,0,28493,0,39681,0,36734,35506,30757,0,29095,33380,38717
"    ""43-0000""",Office and Administrative Support Occupations,39995,34917,35688,42014,38083,30904,35540,36276,42218,32559,42187,35683,32224,36796,37017,32651,43232,39883,35309,38828,36271,35819,36427,36640,36403,34551
"    ""43-1011""",First-Line Supervisors of Office and Administrative Support Workers,60172,54823,56193,65233,57419,50149,54402,55428,63793,50407,61990,54939,49240,54184,55300,50293,66993,58026,55130,55685,51661,51227,54707,54034,57240,51897
"    ""43-2011""","Switchboard Operators, Including Answering Service",28533,25234,27774,29694,25998,27333,24946,25335,28026,24314,30998,29983,0,28675,29608,28187,30245,0,25518,27126,0,0,26368,0,25066,28722
"    ""43-2021""",Telephone Operators,35558,0,0,0,0,0,0,0,44591,0,0,0,0,0,0,0,0,0,0,29556,0,0,0,0,0,0
"    ""43-2099""","Communications Equipment Operators, All Other",47647,0,0,0,0,0,0,0,47390,0,48663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-3011""",Bill and Account Collectors,37300,35133,34141,38024,33349,38756,49585,36695,37614,35858,38211,35702,31317,34565,34924,32893,38348,46818,35092,38802,27863,27748,31902,31688,32903,35770
"    ""43-3021""",Billing and Posting Clerks,39795,38578,38589,41922,35295,30797,35367,36448,40881,29525,42958,33666,30915,38222,38620,36132,45068,40593,33706,38030,35915,33364,34456,37222,35696,36298
"    ""43-3031""","Bookkeeping, Accounting, and Auditing Clerks",42557,37970,37613,43585,38798,32579,36183,41090,44368,33452,45047,36975,30971,40605,37661,34672,48227,43801,38882,43602,36138,35064,40286,40025,38185,35458
"    ""43-3041""",Gambling Cage Workers,26456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-3051""",Payroll and Timekeeping Clerks,45106,43100,53792,49627,48217,35032,45816,44510,47993,34562,46508,41940,38693,48040,42577,37838,46061,40480,42116,41116,41104,42783,45701,47320,42839,42085
"    ""43-3061""",Procurement Clerks,44730,36254,41761,44887,41434,39798,38892,42388,48335,37841,45795,43799,28526,39583,40750,37792,39408,36103,43497,44138,32184,46076,37636,0,41741,39468
"    ""43-3071""",Tellers,30984,25865,29705,31677,30278,31285,27997,28826,33945,29868,31259,29320,27901,27929,28179,27816,31770,31349,26479,31857,26718,30411,30449,27976,27587,31367
"    ""43-3099""","Financial Clerks, All Other",43611,0,33747,45349,0,0,0,0,50002,0,47592,0,36031,34321,0,0,0,0,0,40773,0,0,0,0,38823,0
"    ""43-4011""",Brokerage Clerks,56916,0,0,52980,0,0,50936,41961,57150,48074,60092,0,0,0,0,0,0,0,0,54614,0,0,42009,0,45145,0
"    ""43-4021""",Correspondence Clerks,36689,0,0,36557,0,0,0,0,39806,0,34027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-4031""","Court, Municipal, and License Clerks",39425,37571,38085,42539,43119,34439,42989,34223,41767,44174,40130,34358,39212,37069,38159,0,39384,33563,37287,38578,38735,35021,36101,37623,40348,36401
"    ""43-4041""","Credit Authorizers, Checkers, and Clerks",43869,0,0,44503,0,34784,0,0,44254,41267,47394,0,0,0,0,0,0,0,0,45072,0,0,0,0,42414,0
"    ""43-4051""",Customer Service Representatives,35693,32118,29378,35902,30950,24880,30526,29062,38660,26695,36422,31542,34140,30729,33659,29663,36215,36667,32495,34874,36613,32944,33772,33501,29773,33931
"    ""43-4061""","Eligibility Interviewers, Government Programs",39623,32748,35002,46998,33806,35040,34774,33973,44392,34970,39617,39109,35135,34709,33806,0,35746,0,36957,35544,40598,38552,36345,0,42283,36603
"    ""43-4071""",File Clerks,35518,28022,30091,33746,30138,29210,29599,27605,40413,33409,34882,31676,26026,28497,29943,27759,37647,30517,25876,40363,34851,28850,28944,30044,34927,27026
"    ""43-4081""","Hotel, Motel, and Resort Desk Clerks",23884,22531,23653,25745,22403,23337,23160,20670,24966,22466,24151,22017,21228,19587,22238,21006,28486,25781,22488,23313,0,22439,20439,21756,22622,19928
"    ""43-4111""","Interviewers, Except Eligibility and Loan",33949,29817,35023,36438,32098,31398,35456,34305,36267,25515,35828,32017,28999,47530,34331,27064,0,0,30327,32745,35487,31903,37223,30978,0,0
"    ""43-4121""","Library Assistants, Clerical",27233,21300,24631,26848,21828,22474,21942,20524,30530,26456,28434,21139,24185,24286,26610,28255,0,28056,22231,30161,22937,20781,27265,0,22799,23404
"    ""43-4131""",Loan Interviewers and Clerks,42107,36800,38881,45228,40910,34052,40949,41757,43188,37215,42752,36596,37113,39130,39522,40226,44025,44754,38030,44105,36331,35082,47033,34913,37993,41955
"    ""43-4141""",New Accounts Clerks,36377,33744,33791,36216,37201,0,35526,33792,38492,31253,36322,36851,33254,33448,33686,35743,37989,36444,33141,37461,33276,35264,41000,34858,41608,33873
"    ""43-4151""",Order Clerks,34528,28395,31066,35328,0,25925,38190,32227,34220,23578,38451,29711,28615,35781,33239,31286,39849,37050,31718,34033,37807,31763,26349,31350,36858,23905
"    ""43-4161""","Human Resources Assistants, Except Payroll and Timekeeping",43397,40459,37249,45430,37109,33350,41525,38174,45417,38874,46112,41357,31898,39021,38640,35778,42975,43717,43780,42639,36601,36944,33153,38205,41843,38634
"    ""43-4171""",Receptionists and Information Clerks,29592,28289,27836,30533,27158,22879,26907,27658,31937,23986,29918,22772,24120,29985,29648,25425,32067,30674,26471,29238,27790,24395,27617,28445,28558,26495
"    ""43-4181""",Reservation and Transportation Ticket Agents and Travel Clerks,52122,0,0,52424,0,32093,0,45884,52217,50680,57111,30322,33928,0,0,37195,0,0,0,45188,0,0,0,0,0,0
"    ""43-4199""","Information and Record Clerks, All Other",37484,37259,36629,34559,43225,31609,32163,29926,41016,38487,39554,42376,27301,28582,32371,34381,35163,31835,36581,40451,27838,46624,32118,30973,39015,32880
"    ""43-5011""",Cargo and Freight Agents,43520,51160,51310,45011,0,45561,0,51673,44221,43156,44377,0,35013,0,28164,42263,0,0,55570,48062,0,50191,0,0,0,0
"    ""43-5021""",Couriers and Messengers,29065,0,24952,26523,23560,29037,30704,30929,29608,23968,30683,28377,26032,29144,29038,24970,36176,26358,28301,31239,0,0,23725,0,29057,23680
"    ""43-5031""",Public Safety Telecommunicators,39744,34038,0,43232,41234,31159,38789,39174,42273,38323,43869,39573,35954,34453,38834,31085,38955,0,35749,40699,37047,33016,38051,38450,36181,32546
"    ""43-5032""","Dispatchers, Except Police, Fire, and Ambulance",42138,37301,37006,42159,38998,33730,36429,39186,48505,36904,41131,34843,40471,45841,40191,0,50681,41068,40247,40549,38785,32233,36421,0,37000,38196
"    ""43-5041""","Meter Readers, Utilities",37524,0,0,35807,36625,31563,30065,0,37977,30490,34219,31668,0,38412,0,34337,0,0,0,51747,0,30890,37382,0,40961,0
"    ""43-5051""",Postal Service Clerks,51661,49850,52260,51355,53129,52771,53356,54255,53148,52285,51834,50086,50184,53445,51742,52938,51839,48014,46815,49911,53750,48766,54993,47852,53332,52452
"    ""43-5052""",Postal Service Mail Carriers,53294,51930,52476,53879,51681,53126,53490,52869,53748,53086,53120,52241,53935,55197,52676,55020,50201,51556,51153,53926,53674,54858,54215,52416,52876,51461
"    ""43-5053""","Postal Service Mail Sorters, Processors, and Processing Machine Operators",53281,49814,51294,52615,54676,0,0,51053,54945,51288,51398,54754,0,0,51668,51442,49128,0,0,52627,0,0,0,0,0,0
"    ""43-5061""","Production, Planning, and Expediting Clerks",50143,43617,35265,45817,55677,38725,37736,61151,52760,38666,52224,41033,39360,48068,44711,38023,55032,53790,47755,49125,49499,54528,41040,50434,43035,44902
"    ""43-5071""","Shipping, Receiving, and Inventory Clerks",35782,35413,32743,35772,37476,28693,34021,36682,36465,27186,37878,36576,27093,33212,32189,28354,41609,40920,31762,34103,36279,39959,34299,34317,33554,34324
"    ""43-5111""","Weighers, Measurers, Checkers, and Samplers, Recordkeeping",35589,34799,32126,34687,0,25596,36217,39872,37372,26196,35496,37433,28529,0,33225,27167,78939,0,0,36560,0,30562,35602,0,32602,25199
"    ""43-6011""",Executive Secretaries and Executive Administrative Assistants,60913,47745,51003,61670,53046,49701,54939,52472,63264,54816,65714,51553,49114,58848,53511,50639,69100,58347,41471,56375,45746,55764,53218,51894,51915,53661
"    ""43-6012""",Legal Secretaries and Administrative Assistants,50073,42320,50577,49807,33011,36629,47021,35808,59408,35711,50318,40406,43532,39232,37412,0,44794,37977,29360,47568,0,36650,43431,28921,49006,34012
"    ""43-6013""",Medical Secretaries and Administrative Assistants,35361,30655,32863,35889,31312,33964,36072,33649,37214,28655,37122,35698,28783,32539,30782,29911,37912,35224,31436,36569,36265,32210,34275,31441,30537,32527
"    ""43-6014""","Secretaries & Administrative Assistants, Except Legal, Medical, & Executive",37318,32772,33282,39105,35849,29832,34630,35817,39877,32201,39690,30117,29602,34676,33668,31641,38825,36537,33254,35458,32616,31714,34346,36043,34531,31750
"    ""43-9021""",Data Entry Keyers,33252,29255,0,34561,40391,26441,29811,30793,33770,22577,34271,28678,23938,34858,29505,31457,36184,28889,26178,35943,31528,29351,30309,30875,29275,28854
"    ""43-9022""",Word Processors and Typists,39456,0,0,39724,29804,0,0,36778,43933,39532,39128,0,0,0,0,0,0,0,0,41971,0,0,0,0,0,0
"    ""43-9031""",Desktop Publishers,44859,0,0,51025,0,0,26899,0,51620,0,49416,0,0,0,25329,0,0,0,0,46825,0,0,0,0,0,0
"    ""43-9041""",Insurance Claims and Policy Processing Clerks,42444,0,47793,45387,28693,34304,0,46826,43543,34778,41723,39078,42552,38416,45605,35712,0,0,0,41832,40315,35651,41843,36492,39684,36706
"    ""43-9051""","Mail Clerks and Mail Machine Operators, Except Postal Service",30809,21422,30577,31559,27826,30476,22818,26566,30262,32067,34830,33375,22128,24262,24821,28233,0,25389,30148,34033,0,0,33735,0,34985,32832
"    ""43-9061""","Office Clerks, General",37340,31623,33777,40806,36118,27392,32069,33613,37955,31346,41971,33704,27429,35936,35620,28317,39887,37840,34742,35551,32643,33167,34741,33975,34500,29827
"    ""43-9071""","Office Machine Operators, Except Computer",37398,0,29899,38400,27364,0,31065,26321,38440,26988,40288,31142,21930,38046,29502,0,34589,0,0,35661,0,0,28931,0,47779,33611
"    ""43-9081""",Proofreaders and Copy Markers,0,0,0,0,0,0,0,0,42151,0,38061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""43-9111""",Statistical Assistants,56187,0,0,57713,0,0,0,0,56156,69752,54471,0,0,0,0,0,0,0,0,57633,0,0,0,0,0,0
"    ""43-9199""","Office and Administrative Support Workers, All Other",40239,0,35670,37862,42656,31452,26626,32511,43211,29910,43712,38460,33749,40476,38302,31063,42428,38110,39487,41277,34435,36949,35456,37409,34612,46463
"    ""45-0000""","Farming, Fishing, and Forestry Occupations",30753,27456,33963,31458,35637,23877,32467,32717,28257,29068,34956,29341,27290,36506,31280,26189,38764,0,29976,30800,25501,40398,30089,34556,31783,24230
"    ""45-1011""","First-Line Supervisors of Farming, Fishing, and Forestry Workers",50137,0,0,55199,0,0,62677,45169,43178,0,59524,0,0,0,47479,42643,0,0,0,44892,0,0,0,0,0,0
"    ""45-2011""",Agricultural Inspectors,57928,0,46427,49381,0,0,0,0,52165,0,69331,0,0,0,0,0,0,0,0,56035,0,0,0,0,0,0
"    ""45-2021""",Animal Breeders,35907,0,0,0,0,0,41156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""45-2041""","Graders and Sorters, Agricultural Products",27565,0,0,0,0,0,0,0,28040,0,29395,0,0,0,28314,24754,0,0,0,27289,0,0,0,0,0,0
"    ""45-2091""",Agricultural Equipment Operators,25740,0,0,33030,0,0,25140,0,0,0,22782,30401,0,0,33639,25227,0,0,0,29796,0,0,0,0,0,0
"    ""45-2092""","Farmworkers and Laborers, Crop, Nursery, and Greenhouse",26102,23797,28848,29487,0,0,28548,34229,26311,30677,25854,0,0,0,25244,21641,0,0,26486,27624,0,0,25242,0,0,0
"    ""45-2093""","Farmworkers, Farm, Ranch, and Aquacultural Animals",29155,0,26862,29056,32073,0,25140,0,27872,25939,35257,28158,20720,0,36156,0,34760,0,26637,30268,25036,0,0,0,24825,0
"    ""45-2099""","Agricultural Workers, All Other",25615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""45-4011""",Forest and Conservation Workers,40932,0,0,0,0,0,0,0,0,0,43939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""45-4022""",Logging Equipment Operators,40311,0,0,0,42126,0,0,0,0,0,0,0,0,45646,0,0,0,0,0,0,0,48475,0,0,0,0
"    ""45-4023""",Log Graders and Scalers,32391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55730,0,0,0,0
"    ""45-4029""","Logging Workers, All Other",22572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-0000""",Construction and Extraction Occupations,46140,43088,44120,45633,51057,36207,44187,45269,45238,35323,48855,40868,37994,45234,42133,36199,51881,49951,41274,43923,40009,40811,43873,44831,42879,44306
"    ""47-1011""",First-Line Supervisors of Construction Trades and Extraction Workers,67829,59076,62577,66593,69562,54547,80413,72944,63413,51087,71928,60022,47471,63735,62874,54703,84830,75628,71361,63384,57776,60531,56766,56123,67135,74937
"    ""47-2011""",Boilermakers,61084,47895,0,0,57353,0,0,59247,0,0,63492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2021""",Brickmasons and Blockmasons,48242,0,0,41594,43550,0,44895,0,48569,43965,46385,49042,0,43774,45947,41364,0,0,0,55596,0,0,0,0,49157,0
"    ""47-2022""",Stonemasons,38066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2031""",Carpenters,42176,39397,43890,40201,49528,35143,42260,41378,41282,34707,44784,43312,32192,43796,37170,35028,42537,46395,37082,42478,40389,33398,36945,31399,38768,38826
"    ""47-2041""",Carpet Installers,38692,0,0,0,0,0,0,0,38910,0,37181,0,0,0,0,0,0,0,0,35006,0,0,0,0,36324,0
"    ""47-2042""","Floor Layers, Except Carpet, Wood, and Hard Tiles",37084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44250,0,0,0,0,0,0
"    ""47-2043""",Floor Sanders and Finishers,33247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2044""",Tile and Stone Setters,34063,0,0,0,0,0,0,44004,33966,32243,35308,0,0,0,0,0,0,0,0,31287,0,0,31251,0,33674,0
"    ""47-2051""",Cement Masons and Concrete Finishers,39313,0,40683,39104,44260,0,38376,41320,39835,33274,39548,37641,31067,35049,39778,36221,50666,39101,34528,39011,39773,38069,34945,34336,38771,34665
"    ""47-2053""",Terrazzo Workers and Finishers,39271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2061""",Construction Laborers,34981,37009,31868,32964,35605,30128,33040,33528,36168,28581,37282,30819,27684,32475,34469,25261,36253,41004,31208,33385,30558,30402,34150,32123,33385,30297
"    ""47-2071""","Paving, Surfacing, and Tamping Equipment Operators",39931,0,31750,41462,42093,0,0,36672,42685,35738,39159,0,35109,0,0,34433,0,45217,0,41414,0,30662,0,0,40073,0
"    ""47-2072""",Pile Driver Operators,66565,0,0,51882,55011,0,0,58170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2073""",Operating Engineers and Other Construction Equipment Operators,44800,39316,39694,43504,51264,30999,40329,43289,43871,37455,48445,39306,34474,45111,44501,32689,47616,50330,41451,41545,38873,37145,39559,43435,41780,39315
"    ""47-2081""",Drywall and Ceiling Tile Installers,38899,34056,38285,41663,38937,0,47497,0,39747,37039,0,40977,0,0,38471,0,46390,0,0,37079,0,0,35272,0,0,0
"    ""47-2111""",Electricians,51351,49314,57122,53765,60313,42158,51540,50953,49843,37819,53177,47462,46621,47541,41771,41634,60205,49405,43388,52773,42090,47063,46333,43883,50579,47617
"    ""47-2121""",Glaziers,38274,0,39453,37892,46012,41973,0,36967,39756,33304,36892,0,27779,0,36718,30241,0,37347,0,37135,0,0,36594,0,33060,36690
"    ""47-2131""","Insulation Workers, Floor, Ceiling, and Wall",45056,0,0,52784,54377,0,44998,0,44335,35068,39397,43975,0,43121,0,0,0,43526,0,0,0,0,52990,0,37780,0
"    ""47-2132""","Insulation Workers, Mechanical",52675,0,0,0,0,0,0,0,46286,0,58491,0,0,0,0,0,0,0,0,47383,0,0,0,0,44129,0
"    ""47-2141""","Painters, Construction and Maintenance",37233,40624,35542,37275,41776,35067,41704,40847,38996,30081,36093,34860,29454,41859,34611,37199,40538,38596,31228,38753,33807,45230,29487,37579,35403,33357
"    ""47-2142""",Paperhangers,44740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-2151""",Pipelayers,37978,0,0,41232,0,0,0,0,39496,26924,37232,34209,0,0,0,31671,46265,0,34362,40225,0,36183,0,0,30773,0
"    ""47-2152""","Plumbers, Pipefitters, and Steamfitters",50838,44504,46095,52468,61776,46491,42517,50189,50686,37826,55558,44266,32036,53756,49274,42247,46659,48047,46180,44696,46669,38461,50580,44474,47395,44329
"    ""47-2161""",Plasterers and Stucco Masons,45064,0,0,0,0,0,0,0,50720,34283,0,0,0,0,0,0,0,0,0,36469,0,0,0,0,0,0
"    ""47-2171""",Reinforcing Iron and Rebar Workers,48864,0,0,45831,52515,0,0,59168,45686,44556,52175,0,0,0,0,0,0,0,0,43831,0,0,0,0,51870,0
"    ""47-2181""",Roofers,37506,0,33440,36643,38332,37412,0,39586,36999,32317,38724,48097,0,33366,37497,37414,40654,0,30566,41552,0,0,34023,0,40949,0
"    ""47-2211""",Sheet Metal Workers,46198,43198,41228,49904,49524,0,35739,56963,46972,0,46247,43964,0,48232,43094,33262,45039,46948,0,41429,29610,48860,31320,0,42083,44618
"    ""47-2221""",Structural Iron and Steel Workers,46249,41907,37703,56093,50084,0,0,44899,0,33441,48748,0,0,0,37126,37656,49385,0,0,49118,0,0,0,0,41305,0
"    ""47-2231""",Solar Photovoltaic Installers,52208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58422,0,0,0,0,0,0
"    ""47-3011""","Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",36758,0,0,0,0,0,33881,0,39584,0,0,0,0,34522,0,0,0,0,0,34775,0,0,0,0,0,0
"    ""47-3012""",Helpers--Carpenters,36919,0,0,35103,39712,32356,0,0,35094,0,37975,0,0,0,0,0,0,0,0,33085,0,0,0,0,0,0
"    ""47-3013""",Helpers--Electricians,35077,0,34944,36707,35087,25513,35481,33384,35424,27841,35323,35142,28696,29150,30295,27117,39441,0,33595,34355,32127,31777,0,0,0,0
"    ""47-3014""","Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",30656,0,32405,0,27744,0,0,0,28891,0,33598,0,0,0,0,0,0,0,0,30811,0,0,0,0,22579,0
"    ""47-3015""","Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",35825,30365,33846,35830,37588,30403,27311,34293,33182,32456,41035,28525,0,33939,26062,26624,37009,35926,0,31598,35142,34002,0,27525,0,25537
"    ""47-3016""",Helpers--Roofers,31150,0,0,0,0,0,0,0,33815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-3019""","Helpers, Construction Trades, All Other",34897,0,0,33238,43352,22070,30471,36813,37916,24238,35646,0,0,0,30003,26451,0,40284,0,0,0,25480,0,27612,28541,0
"    ""47-4011""",Construction and Building Inspectors,64273,61552,58606,64529,56209,38342,47509,54957,63983,53508,68331,57493,42059,53752,52131,42104,60522,56577,45466,58305,51165,55074,68799,45640,47322,49940
"    ""47-4021""",Elevator and Escalator Installers and Repairers,74823,0,0,0,0,0,0,0,82098,0,72955,0,0,0,75310,0,0,0,0,0,0,0,0,0,0,0
"    ""47-4031""",Fence Erectors,35364,0,0,38116,28439,0,0,0,39843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-4041""",Hazardous Materials Removal Workers,43186,0,0,57256,40354,0,0,39731,42449,41178,39320,0,0,0,0,0,0,0,0,37972,0,39422,0,0,0,0
"    ""47-4051""",Highway Maintenance Workers,36133,29767,36465,38401,39120,28409,28475,39690,37259,0,38583,33849,0,44834,33353,0,0,40432,36161,35648,34800,31908,0,30621,35795,32956
"    ""47-4061""",Rail-Track Laying and Maintenance Equipment Operators,55931,0,0,0,0,0,0,0,58580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-4071""",Septic Tank Servicers and Sewer Pipe Cleaners,35100,0,34462,43537,38434,0,0,41457,35077,0,34652,33273,0,0,0,0,38860,41110,0,32788,0,0,0,0,0,0
"    ""47-4090""",Miscellaneous Construction and Related Workers,39776,0,0,53935,61217,0,0,0,38488,0,35846,0,0,0,0,0,0,0,0,39034,0,0,0,0,0,0
"    ""47-5011""","Derrick Operators, Oil and Gas",49877,40262,0,0,0,0,0,48060,0,0,56213,0,0,43552,0,0,46955,43345,44253,0,0,0,0,0,0,57996
"    ""47-5012""","Rotary Drill Operators, Oil and Gas",62739,80658,0,0,0,0,0,61067,59950,0,65125,0,0,0,0,0,0,62079,51188,75500,0,0,68500,0,0,72222
"    ""47-5013""","Service Unit Operators, Oil and Gas",51369,43550,0,0,52693,0,50347,47043,48961,0,53496,0,49369,44737,0,50909,46039,48501,39483,53038,0,0,64333,46469,0,58611
"    ""47-5022""","Excavating and Loading Machine and Dragline Operators, Surface Mining",42167,33038,0,43800,35474,0,42875,0,45013,35035,41873,41013,34671,40316,39335,34632,47184,46158,0,43116,0,44689,0,0,33546,0
"    ""47-5041""",Continuous Mining Machine Operators,45244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-5044""","Loading and Moving Machine Operators, Underground Mining",36903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-5051""","Rock Splitters, Quarry",32095,0,0,31327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    ""47-5071""","Roustabouts, Oil and Gas",41647,37580,42558,0,40833,0,41826,39294,45772,0,43117,0,37671,41742,32596,37726,41328,44674,37724,40343,0,0,44464,42336,0,38621
"    ""47-5081""",Helpers--Extraction Workers,36037,0,0,0,0,0,28777,34504,32947,0,36597,0,0,37302,0,35556,37853,40648,0,36259,0,0,44132,0,0,0
"    ""47-5097""","Earth Drillers, Ex Oil&Gas; & Explosives Wkrs, Ordnance Handls & Blasters",46595,0,46108,41701,0,0,49528,46244,45120,41675,0,44340,0,0,43303,0,47100,50637,0,48817,0,0,0,0,0,0
"    ""47-5098""","Underground Mining Machine Operators and Extraction Workers, All Other",0,0,0,0,0,0,0,0,62622,0,0,0,0,0,0,0,66914,51816,0,48341,0,0,0,0,0,0
